,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nmf__max_iter,param_nmf__n_components,param_svm__C,param_svm__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,10.131118202209473,0.5728718884318549,0.49855289459228513,0.029989568034171278,2000,10,0.001,0.0001,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 0.001, 'svm__gamma': 0.0001}",0.6005221932114883,0.6005221932114883,0.6,0.6,0.6,0.6002088772845953,0.00025582138305830756,478
1,10.138928842544555,0.6370282484749341,0.48820858001708983,0.027231455426998605,2000,10,0.001,0.001,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 0.001, 'svm__gamma': 0.001}",0.6005221932114883,0.6005221932114883,0.6,0.6,0.6,0.6002088772845953,0.00025582138305830756,478
2,10.00457968711853,0.6479011777833593,0.4812343597412109,0.022758530284781225,2000,10,0.001,0.01,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 0.001, 'svm__gamma': 0.01}",0.6005221932114883,0.6005221932114883,0.6,0.6,0.6,0.6002088772845953,0.00025582138305830756,478
3,10.057237720489502,0.6318844701496742,0.48624210357666015,0.02347986129479536,2000,10,0.001,0.1,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 0.001, 'svm__gamma': 0.1}",0.6005221932114883,0.6005221932114883,0.6,0.6,0.6,0.6002088772845953,0.00025582138305830756,478
4,10.182351779937743,0.6503702477958292,0.5390132904052735,0.0355819584589701,2000,10,0.001,1.0,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 0.001, 'svm__gamma': 1.0}",0.6005221932114883,0.6005221932114883,0.6,0.6,0.6,0.6002088772845953,0.00025582138305830756,478
5,10.464755868911743,0.837921059707115,0.5090490341186523,0.009975326369069334,2000,10,0.001,10.0,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 0.001, 'svm__gamma': 10.0}",0.6005221932114883,0.6005221932114883,0.6,0.6,0.6,0.6002088772845953,0.00025582138305830756,478
6,10.814213275909424,0.7296131662012326,0.5603271484375,0.10519688125819546,2000,10,0.001,100.0,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 0.001, 'svm__gamma': 100.0}",0.6005221932114883,0.6005221932114883,0.6,0.6,0.6,0.6002088772845953,0.00025582138305830756,478
7,11.307793140411377,1.0822854363207268,0.5421521663665771,0.041004039817849544,2000,10,0.001,1000.0,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 0.001, 'svm__gamma': 1000.0}",0.6005221932114883,0.6005221932114883,0.6,0.6,0.6,0.6002088772845953,0.00025582138305830756,478
8,12.995024967193604,0.595652501211442,0.6510515689849854,0.044419068324259355,2000,10,0.001,10000.0,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 0.001, 'svm__gamma': 10000.0}",0.6005221932114883,0.6005221932114883,0.6,0.6,0.6,0.6002088772845953,0.00025582138305830756,478
9,15.388127088546753,1.1925254172954105,0.8413549423217773,0.02851371191712978,2000,10,0.001,100000.0,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 0.001, 'svm__gamma': 100000.0}",0.6005221932114883,0.6005221932114883,0.6,0.6,0.6,0.6002088772845953,0.00025582138305830756,478
