,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nmf__max_iter,param_nmf__n_components,param_svm__C,param_svm__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,8.549891996383668,0.3092007256656112,0.2751028537750244,0.01907119432923748,2000,10,1.0,1.0,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 1.0, 'svm__gamma': 1.0}",0.912532637075718,0.8994778067885117,0.9163398692810457,0.9019607843137255,0.9137254901960784,0.9088073175310158,0.006763439239474923,588
1,8.70278582572937,1.0322149494871404,0.23813838958740235,0.026705851517950064,2000,10,1.0,1.6681005372000588,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 1.0, 'svm__gamma': 1.6681005372000588}",0.9177545691906005,0.9046997389033943,0.9150326797385621,0.9019607843137255,0.9137254901960784,0.9106346524684721,0.0061651978662126475,577
2,8.001111221313476,0.5005619545421144,0.21528124809265137,0.018485680522528938,2000,10,1.0,2.7825594022071245,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 1.0, 'svm__gamma': 2.7825594022071245}",0.9216710182767625,0.9033942558746736,0.9150326797385621,0.9045751633986928,0.9202614379084967,0.9129869110394375,0.007684974440165522,547
3,7.524434995651245,0.7992227205242756,0.19865403175354004,0.01053432749869411,2000,10,1.0,4.641588833612778,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 1.0, 'svm__gamma': 4.641588833612778}",0.9203655352480418,0.9033942558746736,0.9163398692810457,0.9071895424836601,0.918954248366013,0.9132486902506868,0.0067317369594375445,540
4,7.323189449310303,0.7715531782085778,0.17744646072387696,0.008506110618190099,2000,10,1.0,7.742636826811269,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 1.0, 'svm__gamma': 7.742636826811269}",0.922976501305483,0.9033942558746736,0.930718954248366,0.9137254901960784,0.9228758169934641,0.918738203723613,0.009372144104737232,434
5,7.059496068954468,0.7342350054850424,0.1707447052001953,0.015299696070866797,2000,10,1.0,12.91549665014884,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 1.0, 'svm__gamma': 12.91549665014884}",0.9268929503916449,0.9086161879895561,0.930718954248366,0.918954248366013,0.930718954248366,0.9231802590487892,0.008454812354403733,309
6,7.060288619995117,0.6822710487232723,0.17509303092956544,0.013852114217497845,2000,10,1.0,21.544346900318832,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 1.0, 'svm__gamma': 21.544346900318832}",0.9373368146214099,0.9151436031331592,0.930718954248366,0.9150326797385621,0.938562091503268,0.9273588286489529,0.010368311608512572,161
7,7.861966800689697,0.8471492994712145,0.1867116928100586,0.01191340405678367,2000,10,1.0,35.93813663804626,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 1.0, 'svm__gamma': 35.93813663804626}",0.9360313315926893,0.9216710182767625,0.9333333333333333,0.9163398692810457,0.9464052287581699,0.9307561562484,0.010674566491852848,32
8,7.922420835494995,0.7445410576941099,0.20112943649291992,0.008786933190802983,2000,10,1.0,59.94842503189409,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 1.0, 'svm__gamma': 59.94842503189409}",0.9347258485639687,0.9190600522193212,0.9281045751633987,0.9163398692810457,0.9437908496732026,0.9284042389801874,0.010096169344962201,120
9,7.966751480102539,0.7198217085297229,0.23760552406311036,0.010995235747075996,2000,10,1.0,100.0,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 1.0, 'svm__gamma': 100.0}",0.9268929503916449,0.9138381201044387,0.9254901960784314,0.9124183006535947,0.9464052287581699,0.9250089591972559,0.012205684671335038,248
