,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nmf__max_iter,param_nmf__n_components,param_svm__C,param_svm__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,7.226465225219727,0.6982772211108417,0.1613257884979248,0.007622963160957341,2000,10,3.1622776601683795,3.1622776601683795,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 3.1622776601683795, 'svm__gamma': 3.1622776601683795}",0.922976501305483,0.9046997389033943,0.9241830065359478,0.9176470588235294,0.9228758169934641,0.9184764245123637,0.007247831917930043,583
1,7.035116672515869,0.7375957080963631,0.1580744743347168,0.006290200358383845,2000,10,3.1622776601683795,4.298662347082277,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 3.1622776601683795, 'svm__gamma': 4.298662347082277}",0.9255874673629243,0.9033942558746736,0.9267973856209151,0.918954248366013,0.930718954248366,0.9210904622945784,0.00962516511386734,539
2,7.302803230285645,0.8411100921529342,0.1898190498352051,0.03269405185624448,2000,10,3.1622776601683795,5.843414133735175,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 3.1622776601683795, 'svm__gamma': 5.843414133735175}",0.9255874673629243,0.9060052219321149,0.9294117647058824,0.9176470588235294,0.9320261437908497,0.9221355313230601,0.00941293701327344,521
3,7.225506925582886,0.979870786400527,0.16439948081970215,0.028812660339354906,2000,10,3.1622776601683795,7.943282347242816,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 3.1622776601683795, 'svm__gamma': 7.943282347242816}",0.9295039164490861,0.9112271540469974,0.9294117647058824,0.9228758169934641,0.9359477124183007,0.9257932729227463,0.00837446556903565,378
4,7.124576902389526,0.6901644629397122,0.15066604614257811,0.007480078323819532,2000,10,3.1622776601683795,10.797751623277094,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 3.1622776601683795, 'svm__gamma': 10.797751623277094}",0.933420365535248,0.9151436031331592,0.930718954248366,0.9150326797385621,0.9411764705882353,0.9270984146487141,0.010390057808647523,293
5,7.030602502822876,0.6774324986191306,0.147506046295166,0.005945178724627989,2000,10,3.1622776601683795,14.67799267622069,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 3.1622776601683795, 'svm__gamma': 14.67799267622069}",0.9373368146214099,0.9203655352480418,0.930718954248366,0.9176470588235294,0.9490196078431372,0.9310175941568968,0.011457153258399059,55
6,6.8410249710083,0.5705610688032792,0.15113286972045897,0.012364172401609277,2000,10,3.1622776601683795,19.952623149688797,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 3.1622776601683795, 'svm__gamma': 19.952623149688797}",0.9425587467362925,0.9242819843342036,0.930718954248366,0.9163398692810457,0.9477124183006536,0.9323223945801121,0.011526457116906691,22
7,6.879111480712891,0.6171414061707847,0.15011982917785643,0.007913614304005499,2000,10,3.1622776601683795,27.12272579332028,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 3.1622776601683795, 'svm__gamma': 27.12272579332028}",0.9373368146214099,0.922976501305483,0.9294117647058824,0.9228758169934641,0.9490196078431372,0.9323241010938753,0.009889354276257279,19
8,6.999659252166748,0.7057525331393664,0.15515522956848143,0.005778389562453302,2000,10,3.1622776601683795,36.869450645195755,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 3.1622776601683795, 'svm__gamma': 36.869450645195755}",0.9347258485639687,0.9190600522193212,0.9215686274509803,0.9176470588235294,0.9477124183006536,0.9281428010716907,0.011508111257925946,225
9,7.123898029327393,0.622185418470337,0.1716078281402588,0.005176435976682443,2000,10,3.1622776601683795,50.11872336272722,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 3.1622776601683795, 'svm__gamma': 50.11872336272722}",0.9308093994778068,0.9177545691906005,0.9254901960784314,0.9098039215686274,0.9503267973856209,0.9268369767402174,0.013725747556224886,308
10,6.815668630599975,0.6922137810281921,0.1632065773010254,0.01230209866978535,2000,10,4.298662347082277,3.1622776601683795,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 4.298662347082277, 'svm__gamma': 3.1622776601683795}",0.922976501305483,0.9033942558746736,0.9241830065359478,0.9202614379084967,0.930718954248366,0.9203068311745934,0.009127994793679366,561
11,6.868527412414551,0.693657613563954,0.16380758285522462,0.009437974046554843,2000,10,4.298662347082277,4.298662347082277,"{'nmf__max_iter': 2000, 'nmf__n_components': 10, 'svm__C': 4.298662347082277, 'svm__gamma': 4.298662347082277}",0.9268929503916449,0.9073107049608355,0.9267973856209151,0.918954248366013,0.934640522875817,0.9229191624430451,0.00924733891111325,498
