avg_acc_fold,std_acc_fold,avg_loss_fold,num_units_in_layer1,num_units_in_layer2,l2_regulizer,dropout_rate,optimizer,num_layers
0.9419300436973572,0.011222157178076134,0.21352992653846742,64.0,64.0,0.01,0.6,adam,1
0.9274723887443542,0.011360224286874056,1.2000633955001831,64.0,64.0,0.01,0.6,sgd,1
0.9493914008140564,0.008883064405724823,0.16737890839576722,64.0,64.0,0.001,0.1,adam,1
0.9293363571166993,0.0072963481934438055,0.39015427231788635,64.0,64.0,0.001,0.1,sgd,1
0.9577865600585938,0.004992372854610838,0.15568685233592988,64.0,64.0,0.001,0.2,adam,1
0.9263052344322205,0.006535697783865651,0.38657028079032896,64.0,64.0,0.001,0.2,sgd,1
0.9542892217636109,0.00452858769452563,0.16138554513454437,64.0,64.0,0.001,0.30000000000000004,adam,1
0.9291040658950805,0.01187482456721747,0.38812164068222044,64.0,64.0,0.001,0.30000000000000004,sgd,1
0.9575520873069763,0.007121453648990404,0.16034288853406906,64.0,64.0,0.001,0.4,adam,1
0.925372302532196,0.008315089743099621,0.39924206137657164,64.0,64.0,0.001,0.4,sgd,1
0.9528908967971802,0.007363131040836735,0.16513697803020477,64.0,64.0,0.001,0.5,adam,1
0.9263041377067566,0.00890418725864971,0.3986158788204193,64.0,64.0,0.001,0.5,sgd,1
0.9568536162376404,0.005491171600792331,0.16126396656036376,64.0,64.0,0.001,0.6,adam,1
0.9230402112007141,0.008508798958318672,0.4139814555644989,64.0,64.0,0.001,0.6,sgd,1
0.9568533420562744,0.007205304695160332,0.14200619012117385,64.0,64.0,0.0001,0.1,adam,1
0.9274701952934266,0.009834684629346111,0.2814205765724182,64.0,64.0,0.0001,0.1,sgd,1
0.9521907925605774,0.0035547502873728883,0.1477089121937752,64.0,64.0,0.0001,0.2,adam,1
0.9298039078712463,0.010254926713049001,0.3005073249340057,64.0,64.0,0.0001,0.2,sgd,1
0.9591840624809265,0.0077593606905343605,0.1374290928244591,64.0,64.0,0.0001,0.30000000000000004,adam,1
0.9293358206748963,0.009925258198102405,0.28970475792884826,64.0,64.0,0.0001,0.30000000000000004,sgd,1
0.9568536043167114,0.0049167975350925845,0.13774082511663438,64.0,64.0,0.0001,0.4,adam,1
0.9258341312408447,0.01315141701769905,0.30579525232315063,64.0,64.0,0.0001,0.4,sgd,1
0.9549855351448059,0.009715351684247638,0.13970120698213578,64.0,64.0,0.0001,0.5,adam,1
0.9260713219642639,0.009917390585646087,0.3004584014415741,64.0,64.0,0.0001,0.5,sgd,1
0.957086706161499,0.005311427261714632,0.14082579612731932,64.0,64.0,0.0001,0.6,adam,1
0.9235055923461915,0.00755907804457221,0.33246980905532836,64.0,64.0,0.0001,0.6,sgd,1
0.9584866762161255,0.005514494889811982,0.13220686614513397,64.0,64.0,1e-05,0.1,adam,1
0.9302717447280884,0.006557595169517693,0.28566372990608213,64.0,64.0,1e-05,0.1,sgd,1
0.9589531421661377,0.006156211678359067,0.13102467656135558,64.0,64.0,1e-05,0.2,adam,1
0.9323696613311767,0.009086420351089428,0.2711657345294952,64.0,64.0,1e-05,0.2,sgd,1
0.9566202402114868,0.006590678757343218,0.12637633979320526,64.0,64.0,1e-05,0.30000000000000004,adam,1
0.9281697511672974,0.008972279610079792,0.28999621868133546,64.0,64.0,1e-05,0.30000000000000004,sgd,1
0.9542886853218079,0.007328531992694946,0.1291065514087677,64.0,64.0,1e-05,0.4,adam,1
0.9326008439064026,0.007141335378171053,0.291161447763443,64.0,64.0,1e-05,0.4,sgd,1
0.9568538784980773,0.006053534974358294,0.1292848452925682,64.0,64.0,1e-05,0.5,adam,1
0.9279377579689025,0.008679275458400077,0.300160676240921,64.0,64.0,1e-05,0.5,sgd,1
0.9570869684219361,0.005308197938527665,0.13005413264036178,64.0,64.0,1e-05,0.6,adam,1
0.9277011156082153,0.011568891663008628,0.2991573870182037,64.0,64.0,1e-05,0.6,sgd,1
0.9549882650375366,0.005616887804333259,0.1311977118253708,64.0,64.0,1e-06,0.1,adam,1
0.9270069837570191,0.01048571681757944,0.28938865661621094,64.0,64.0,1e-06,0.1,sgd,1
0.9582513809204102,0.008281810021195383,0.13013871163129806,64.0,64.0,1e-06,0.2,adam,1
0.9251356482505798,0.011272627384989664,0.27964143753051757,64.0,64.0,1e-06,0.2,sgd,1
0.959886085987091,0.0040326807510171715,0.12527339160442352,64.0,64.0,1e-06,0.30000000000000004,adam,1
0.928172492980957,0.007819402871168996,0.2854937016963959,64.0,64.0,1e-06,0.30000000000000004,sgd,1
0.9608176708221435,0.005668974817924635,0.12535676807165147,64.0,64.0,1e-06,0.4,adam,1
0.9309705018997192,0.005382640797354569,0.2817666411399841,64.0,64.0,1e-06,0.4,sgd,1
0.9580204725265503,0.003403943474070637,0.12753969579935073,64.0,64.0,1e-06,0.5,adam,1
0.9263060450553894,0.0074220846660305395,0.2930233359336853,64.0,64.0,1e-06,0.5,sgd,1
0.9584861159324646,0.005057247784344824,0.12669163048267365,64.0,64.0,1e-06,0.6,adam,1
0.9284039616584778,0.008752533478676222,0.3031089067459106,64.0,64.0,1e-06,0.6,sgd,1
0.8859364628791809,0.04437664942261005,0.38918458819389345,128.0,64.0,1.0,0.1,adam,1
0.8847965359687805,0.0199527115651023,0.7295874357223511,128.0,64.0,1.0,0.1,sgd,1
0.906722092628479,0.030743718849798037,0.3614762783050537,128.0,64.0,1.0,0.2,adam,1
0.8850252866744995,0.014373389954799825,0.7221467614173889,128.0,64.0,1.0,0.2,sgd,1
0.8829369068145752,0.03916770367987733,0.3882372140884399,128.0,64.0,1.0,0.30000000000000004,adam,1
0.8922582030296325,0.016053993932051078,0.6851476430892944,128.0,64.0,1.0,0.30000000000000004,sgd,1
0.9048472285270691,0.02689936931732052,0.36918979287147524,128.0,64.0,1.0,0.4,adam,1
0.8819957971572876,0.01959691337606874,0.850893211364746,128.0,64.0,1.0,0.4,sgd,1
0.8948296189308167,0.029034008870240977,0.39980053901672363,128.0,64.0,1.0,0.5,adam,1
0.8866610527038574,0.015534717386967462,0.6858303666114807,128.0,64.0,1.0,0.5,sgd,1
0.8964583396911621,0.0198656051210156,0.4082052052021027,128.0,64.0,1.0,0.6,adam,1
0.886894428730011,0.01557901648776293,0.8814197659492493,128.0,64.0,1.0,0.6,sgd,1
0.9237302541732788,0.023906844963187606,0.25561586320400237,128.0,64.0,0.1,0.1,adam,1
0.9288696050643921,0.009849286708235728,4.020457792282104,128.0,64.0,0.1,0.1,sgd,1
0.9351684808731079,0.008294940741645338,0.2530186176300049,128.0,64.0,0.1,0.2,adam,1
0.9288676977157593,0.009297693324363204,5.078067493438721,128.0,64.0,0.1,0.2,sgd,1
0.896688723564148,0.052507420090237684,0.31580480337142947,128.0,64.0,0.1,0.30000000000000004,adam,1
0.9265372514724731,0.014307833833393064,4.240734481811524,128.0,64.0,0.1,0.30000000000000004,sgd,1
0.8978294730186462,0.04579382429271757,0.3313881456851959,128.0,64.0,0.1,0.4,adam,1
0.9263049602508545,0.006327237328237974,4.484269523620606,128.0,64.0,0.1,0.4,sgd,1
0.9356344103813171,0.010769672001310257,0.2735577434301376,128.0,64.0,0.1,0.5,adam,1
0.9253714680671692,0.010719624243564395,5.7355366230010985,128.0,64.0,0.1,0.5,sgd,1
0.9144173979759216,0.01617301131505674,0.31000722050666807,128.0,64.0,0.1,0.6,adam,1
0.9244398832321167,0.010204410899615273,3.863161897659302,128.0,64.0,0.1,0.6,sgd,1
0.9409878373146057,0.02412051433684966,0.19655084013938903,128.0,64.0,0.01,0.1,adam,1
0.9253693103790284,0.012229382363652069,1.8420273065567017,128.0,64.0,0.01,0.1,sgd,1
0.9188498377799987,0.05035761956263946,0.23335770070552825,128.0,64.0,0.01,0.2,adam,1
0.9302668452262879,0.010794781615466096,1.8048388957977295,128.0,64.0,0.01,0.2,sgd,1
0.9400698423385621,0.021386443668161254,0.20580566227436065,128.0,64.0,0.01,0.30000000000000004,adam,1
0.9267711639404297,0.010233770464368415,1.8497748374938965,128.0,64.0,0.01,0.30000000000000004,sgd,1
0.9468283891677857,0.00951492983222186,0.1938153922557831,128.0,64.0,0.01,0.4,adam,1
0.9286337971687317,0.01057486275415955,1.8878070831298828,128.0,64.0,0.01,0.4,sgd,1
0.9412274599075318,0.013011293643657568,0.20658354163169862,128.0,64.0,0.01,0.5,adam,1
0.9284026026725769,0.008252174191411318,1.8024361610412598,128.0,64.0,0.01,0.5,sgd,1
0.9454265236854553,0.006677661554934917,0.20272111892700195,128.0,64.0,0.01,0.6,adam,1
0.9235017776489258,0.012946153545301192,1.8494004964828492,128.0,64.0,0.01,0.6,sgd,1
0.9514909386634827,0.009437870245824386,0.1677216947078705,128.0,64.0,0.001,0.1,adam,1
0.9307368636131287,0.008426008028265711,0.4488417625427246,128.0,64.0,0.001,0.1,sgd,1
0.9531242728233338,0.005734847736623553,0.1631963074207306,128.0,64.0,0.001,0.2,adam,1
0.9267692685127258,0.012430720487370634,0.4684083700180054,128.0,64.0,0.001,0.2,sgd,1
0.9531204700469971,0.010409941530823814,0.16874641478061675,128.0,64.0,0.001,0.30000000000000004,adam,1
0.9274685621261597,0.008981429260136975,0.4552599430084229,128.0,64.0,0.001,0.30000000000000004,sgd,1
0.9556872963905334,0.005592481326762821,0.16349587440490723,128.0,64.0,0.001,0.4,adam,1
0.9265369892120361,0.008263278767022082,0.4617509186267853,128.0,64.0,0.001,0.4,sgd,1
0.9514895796775817,0.008539720052699642,0.17281871736049653,128.0,64.0,0.001,0.5,adam,1
0.9272384643554688,0.008362443567387726,0.47266204953193663,128.0,64.0,0.001,0.5,sgd,1
0.9540544986724854,0.008731043112592879,0.16915301978588104,128.0,64.0,0.001,0.6,adam,1
0.9276997566223144,0.011833260575011903,0.4589646816253662,128.0,64.0,0.001,0.6,sgd,1
0.954286789894104,0.008542908654574426,0.1530070945620537,128.0,64.0,0.0001,0.1,adam,1
0.9335348725318908,0.00847817045248873,0.2949401021003723,128.0,64.0,0.0001,0.1,sgd,1
0.9568547010421753,0.003236754894060285,0.14934418499469757,128.0,64.0,0.0001,0.2,adam,1
0.927704656124115,0.0064333649860937965,0.29026239514350893,128.0,64.0,0.0001,0.2,sgd,1
0.9507940888404847,0.006559955212362903,0.15291724354028702,128.0,64.0,0.0001,0.30000000000000004,adam,1
0.9277024745941163,0.009576834064753698,0.30196182131767274,128.0,64.0,0.0001,0.30000000000000004,sgd,1
0.954756236076355,0.0035820268195945917,0.1492390066385269,128.0,64.0,0.0001,0.4,adam,1
0.9291016340255738,0.007703801406099694,0.31510255932807923,128.0,64.0,0.0001,0.4,sgd,1
0.9542889595031738,0.0062890534300260245,0.1522416353225708,128.0,64.0,0.0001,0.5,adam,1
0.9314337134361267,0.008822096502744714,0.3028219997882843,128.0,64.0,0.0001,0.5,sgd,1
0.9512562036514283,0.00891078538711561,0.15377380102872848,128.0,64.0,0.0001,0.6,adam,1
0.9253687500953675,0.01254053974833817,0.32531328201293946,128.0,64.0,0.0001,0.6,sgd,1
0.9528881907463074,0.009958447130465186,0.14223802834749222,128.0,64.0,1e-05,0.1,adam,1
0.930733859539032,0.009903649053186836,0.2754301309585571,128.0,64.0,1e-05,0.1,sgd,1
0.9524252414703369,0.009189683680148686,0.13547277748584746,128.0,64.0,1e-05,0.2,adam,1
0.927704656124115,0.012272866749320743,0.2715091288089752,128.0,64.0,1e-05,0.2,sgd,1
0.9542892217636109,0.005304037351396593,0.13389386236667633,128.0,64.0,1e-05,0.30000000000000004,adam,1
0.9258360505104065,0.00871204653208074,0.29163522124290464,128.0,64.0,1e-05,0.30000000000000004,sgd,1
0.9568530559539795,0.007093531256471303,0.12967325747013092,128.0,64.0,1e-05,0.4,adam,1
0.9300342917442321,0.010183300746890904,0.2817614316940308,128.0,64.0,1e-05,0.4,sgd,1
0.9556878328323364,0.006814062368035466,0.1347324475646019,128.0,64.0,1e-05,0.5,adam,1
0.9300372838973999,0.008628237533924494,0.2824668765068054,128.0,64.0,1e-05,0.5,sgd,1
0.9575531840324402,0.005666798071021187,0.1308985620737076,128.0,64.0,1e-05,0.6,adam,1
0.9328342199325561,0.009238623997005532,0.28745558857917786,128.0,64.0,1e-05,0.6,sgd,1
0.9556853890419006,0.009808151364886348,0.13478564023971557,128.0,64.0,1e-06,0.1,adam,1
0.9314320921897888,0.00951688542624609,0.2799614131450653,128.0,64.0,1e-06,0.1,sgd,1
0.9552213549613953,0.008539630781975728,0.133897066116333,128.0,64.0,1e-06,0.2,adam,1
0.9316673636436462,0.008980847062828565,0.275508975982666,128.0,64.0,1e-06,0.2,sgd,1
0.9570875287055969,0.003667279546568241,0.1298760250210762,128.0,64.0,1e-06,0.30000000000000004,adam,1
0.9298028230667115,0.008460579690921653,0.27709869146347044,128.0,64.0,1e-06,0.30000000000000004,sgd,1
0.9573187112808228,0.00723627042391395,0.12983270436525346,128.0,64.0,1e-06,0.4,adam,1
0.9256067514419556,0.008218447835586272,0.2893759310245514,128.0,64.0,1e-06,0.4,sgd,1
0.9538238406181335,0.007579810667140283,0.14076720476150512,128.0,64.0,1e-06,0.5,adam,1
0.9323685646057129,0.010085786453479935,0.279892361164093,128.0,64.0,1e-06,0.5,sgd,1
0.9568517088890076,0.00923544928688647,0.12758120149374008,128.0,64.0,1e-06,0.6,adam,1
0.9244371891021729,0.009871530145949868,0.3007930517196655,128.0,64.0,1e-06,0.6,sgd,1
0.8913151860237122,0.03843387010400853,0.36584271788597106,128.0,128.0,1.0,0.1,adam,1
0.8903901219367981,0.016261758847739928,0.8849833011627197,128.0,128.0,1.0,0.1,sgd,1
0.8766184449195862,0.046611796288431845,0.41595774292945864,128.0,128.0,1.0,0.2,adam,1
0.8887575984001159,0.010641722015023393,0.6741021752357483,128.0,128.0,1.0,0.2,sgd,1
0.9130016565322876,0.025043322150811814,0.36905158162117,128.0,128.0,1.0,0.30000000000000004,adam,1
0.888059675693512,0.012768020311148365,0.74651038646698,128.0,128.0,1.0,0.30000000000000004,sgd,1
0.9260713219642639,0.012224430516313093,0.35799574851989746,128.0,128.0,1.0,0.4,adam,1
0.8787315845489502,0.03088078063975732,0.8326559662818909,128.0,128.0,1.0,0.4,sgd,1
0.8659058928489685,0.052036436151582974,0.4355993211269379,128.0,128.0,1.0,0.5,adam,1
0.8789646625518799,0.015273702415042757,0.8149949789047242,128.0,128.0,1.0,0.5,sgd,1
0.8764149904251098,0.06168584396219666,0.45498361587524416,128.0,128.0,1.0,0.6,adam,1
0.8878265738487243,0.012668802256991595,0.7215909004211426,128.0,128.0,1.0,0.6,sgd,1
0.9109206199645996,0.0390395506548014,0.2808312326669693,128.0,128.0,0.1,0.1,adam,1
0.9244382739067077,0.009058271865896772,4.5349452018737795,128.0,128.0,0.1,0.1,sgd,1
0.900185227394104,0.037381014507789107,0.2982164561748505,128.0,128.0,0.1,0.2,adam,1
0.9277032971382141,0.008423474169341583,4.738622951507568,128.0,128.0,0.1,0.2,sgd,1
0.8931837797164917,0.02214439483650501,0.31686713099479674,128.0,128.0,0.1,0.30000000000000004,adam,1
0.9279358386993408,0.011163130445169301,4.805139064788818,128.0,128.0,0.1,0.30000000000000004,sgd,1
0.9267684578895569,0.010258910849476534,0.27138141393661497,128.0,128.0,0.1,0.4,adam,1
0.9253720283508301,0.009534943800439278,5.2992377281188965,128.0,128.0,0.1,0.4,sgd,1
0.9237452149391174,0.03052277270983674,0.2793924421072006,128.0,128.0,0.1,0.5,adam,1
0.9270026326179505,0.009764682321858252,4.667084646224976,128.0,128.0,0.1,0.5,sgd,1
0.929338252544403,0.006188310486416606,0.2835239350795746,128.0,128.0,0.1,0.6,adam,1
0.9253720164299011,0.009421102927586019,4.494022178649902,128.0,128.0,0.1,0.6,sgd,1
0.9339991807937622,0.010096645425640973,0.20369487702846528,128.0,128.0,0.01,0.1,adam,1
0.9270048022270203,0.008622627174540298,1.8845076084136962,128.0,128.0,0.01,0.1,sgd,1
0.9370376229286194,0.02668193365167152,0.2139413833618164,128.0,128.0,0.01,0.2,adam,1
0.9339999914169311,0.003764334718985692,1.7896671772003174,128.0,128.0,0.01,0.2,sgd,1
0.9484603643417359,0.006101117367418899,0.19414463639259338,128.0,128.0,0.01,0.30000000000000004,adam,1
0.9351679444313049,0.007891688697539737,1.7686052799224854,128.0,128.0,0.01,0.30000000000000004,sgd,1
0.9489224910736084,0.010176627636271682,0.19005664587020873,128.0,128.0,0.01,0.4,adam,1
0.9277068376541138,0.008294264258358363,1.791399931907654,128.0,128.0,0.01,0.4,sgd,1
0.9244300961494446,0.025365436821366764,0.22827338874340058,128.0,128.0,0.01,0.5,adam,1
0.9309685945510864,0.0077246430554370245,1.8193056106567382,128.0,128.0,0.01,0.5,sgd,1
0.9463630199432373,0.004531903785542483,0.20665203034877777,128.0,128.0,0.01,0.6,adam,1
0.9293371677398682,0.00709839440104805,1.8130908489227295,128.0,128.0,0.01,0.6,sgd,1
0.9519571304321289,0.009773950037245642,0.1692390888929367,128.0,128.0,0.001,0.1,adam,1
0.9295678257942199,0.007782730693673047,0.4627893567085266,128.0,128.0,0.001,0.1,sgd,1
0.948927927017212,0.01496701987545279,0.1717068523168564,128.0,128.0,0.001,0.2,adam,1
0.9293360948562622,0.006635717591966203,0.4640972375869751,128.0,128.0,0.001,0.2,sgd,1
0.9573197960853577,0.006040483083049628,0.16153467893600465,128.0,128.0,0.001,0.30000000000000004,adam,1
0.9305010437965393,0.009363426864812084,0.4542700409889221,128.0,128.0,0.001,0.30000000000000004,sgd,1
0.9556878328323364,0.005778494510735727,0.16491984128952025,128.0,128.0,0.001,0.4,adam,1
0.9321360111236572,0.011023806375997222,0.4558775067329407,128.0,128.0,0.001,0.4,sgd,1
0.9542884111404419,0.007585741652083179,0.17099435925483703,128.0,128.0,0.001,0.5,adam,1
0.9291024446487427,0.009410020154807628,0.46424680948257446,128.0,128.0,0.001,0.5,sgd,1
0.9542884111404419,0.007936772648810623,0.16663633584976195,128.0,128.0,0.001,0.6,adam,1
0.931202507019043,0.010718188203755094,0.48202399015426634,128.0,128.0,0.001,0.6,sgd,1
0.9489287376403809,0.009298725066868048,0.15514142215251922,128.0,128.0,0.0001,0.1,adam,1
0.9319012761116028,0.00707267720080161,0.2844059646129608,128.0,128.0,0.0001,0.1,sgd,1
0.9458870172500611,0.016826758478006562,0.16261182725429535,128.0,128.0,0.0001,0.2,adam,1
0.9321379065513611,0.009526611782989297,0.290670770406723,128.0,128.0,0.0001,0.2,sgd,1
0.9538205862045288,0.009652475024715718,0.14694596976041793,128.0,128.0,0.0001,0.30000000000000004,adam,1
0.9302701115608215,0.008861373285274216,0.28897960782051085,128.0,128.0,0.0001,0.30000000000000004,sgd,1
0.9542884111404419,0.006589089872849796,0.14623716622591018,128.0,128.0,0.0001,0.4,adam,1
0.9235053181648254,0.011353611270923325,0.344085693359375,128.0,128.0,0.0001,0.4,sgd,1
0.9584847569465638,0.00727282128448756,0.14338939040899276,128.0,128.0,0.0001,0.5,adam,1
0.93189936876297,0.011412843942306095,0.30829532742500304,128.0,128.0,0.0001,0.5,sgd,1
0.9517210602760315,0.012787445273613064,0.1537898913025856,128.0,128.0,0.0001,0.6,adam,1
0.9279383182525635,0.007746959755289283,0.30669317245483396,128.0,128.0,0.0001,0.6,sgd,1
0.9561548352241516,0.0044794632749312,0.1335786834359169,128.0,128.0,1e-05,0.1,adam,1
0.9284047722816468,0.006455170941979952,0.2908652663230896,128.0,128.0,1e-05,0.1,sgd,1
0.9587194919586182,0.00556681071209524,0.13120952099561692,128.0,128.0,1e-05,0.2,adam,1
0.9277040958404541,0.007671175318597036,0.2901958882808685,128.0,128.0,1e-05,0.2,sgd,1
0.9547562599182129,0.008195528136288438,0.13474487662315368,128.0,128.0,1e-05,0.30000000000000004,adam,1
0.9309688687324524,0.0073984341514659584,0.28971304297447203,128.0,128.0,1e-05,0.30000000000000004,sgd,1
0.9570875287055969,0.004020663500834349,0.13259080946445465,128.0,128.0,1e-05,0.4,adam,1
0.9274682879447937,0.008092853211641325,0.28186715245246885,128.0,128.0,1e-05,0.4,sgd,1
0.9573187112808228,0.007198369207141473,0.13421037197113037,128.0,128.0,1e-05,0.5,adam,1
0.9309694051742554,0.008194628530275938,0.28290608525276184,128.0,128.0,1e-05,0.5,sgd,1
0.9552219033241272,0.004034482277175285,0.13165106773376464,128.0,128.0,1e-05,0.6,adam,1
0.9319009900093078,0.012053931921657875,0.2858506262302399,128.0,128.0,1e-05,0.6,sgd,1
0.9489241123199463,0.010939065583847548,0.14726052433252335,128.0,128.0,1e-06,0.1,adam,1
0.93236802816391,0.006968146837933849,0.2789467811584473,128.0,128.0,1e-06,0.1,sgd,1
0.9556897401809692,0.005905143125025093,0.13325075954198837,128.0,128.0,1e-06,0.2,adam,1
0.9328296065330506,0.014014677090828757,0.27716283202171327,128.0,128.0,1e-06,0.2,sgd,1
0.9531234502792358,0.006021014058315475,0.1353316456079483,128.0,128.0,1e-06,0.30000000000000004,adam,1
0.928401505947113,0.008455130721215533,0.3065557599067688,128.0,128.0,1e-06,0.30000000000000004,sgd,1
0.9580196499824524,0.008355254056178206,0.12853426188230516,128.0,128.0,1e-06,0.4,adam,1
0.9307341337203979,0.00798685101474672,0.27578604221343994,128.0,128.0,1e-06,0.4,sgd,1
0.9549860954284668,0.008453721177598817,0.13270887285470961,128.0,128.0,1e-06,0.5,adam,1
0.9281684160232544,0.008196099622334037,0.3084627568721771,128.0,128.0,1e-06,0.5,sgd,1
0.9577857375144958,0.006168435799408371,0.12977759540081024,128.0,128.0,1e-06,0.6,adam,1
0.9277032971382141,0.00605787124057145,0.2826941728591919,128.0,128.0,1e-06,0.6,sgd,1
0.9013683915138244,0.041297834929709135,0.3612614691257477,256.0,64.0,1.0,0.1,adam,1
0.8889890789985657,0.015319170772541921,0.7592135787010192,256.0,64.0,1.0,0.1,sgd,1
0.8796751260757446,0.027343550064986392,0.40415619015693666,256.0,64.0,1.0,0.2,adam,1
0.8852611064910889,0.01999296254270067,0.9188080787658691,256.0,64.0,1.0,0.2,sgd,1
0.8637952089309693,0.03171242933942228,0.42751452326774597,256.0,64.0,1.0,0.30000000000000004,adam,1
0.8847932696342469,0.01093781946137725,0.9358086347579956,256.0,64.0,1.0,0.30000000000000004,sgd,1
0.8845658779144288,0.02638818059759593,0.4203068852424622,256.0,64.0,1.0,0.4,adam,1
0.8796664237976074,0.013560754759950345,0.8439475417137146,256.0,64.0,1.0,0.4,sgd,1
0.9167421460151672,0.01858173933101626,0.3795439779758453,256.0,64.0,1.0,0.5,adam,1
0.8871237277984619,0.012613694886642258,0.8436016321182251,256.0,64.0,1.0,0.5,sgd,1
0.8463238477706909,0.027736090624290274,0.5016962826251984,256.0,64.0,1.0,0.6,adam,1
0.8894590735435486,0.01748114090388631,0.8063914179801941,256.0,64.0,1.0,0.6,sgd,1
0.8897076845169067,0.05361327380764377,0.32581938803195953,256.0,64.0,0.1,0.1,adam,1
0.9300345778465271,0.01031848320634842,5.776566123962402,256.0,64.0,0.1,0.1,sgd,1
0.9174438953399658,0.019496536368342025,0.27767025530338285,256.0,64.0,0.1,0.2,adam,1
0.9277019381523133,0.013868171200239499,7.593446540832519,256.0,64.0,0.1,0.2,sgd,1
0.9055416345596313,0.019246564843033723,0.2881507933139801,256.0,64.0,0.1,0.30000000000000004,adam,1
0.9291024446487427,0.01100681228761764,7.862464237213135,256.0,64.0,0.1,0.30000000000000004,sgd,1
0.8988029479980468,0.06718592028043867,0.333216392993927,256.0,64.0,0.1,0.4,adam,1
0.9314342617988587,0.011468409535855177,5.795022583007812,256.0,64.0,0.1,0.4,sgd,1
0.9108977794647217,0.04051433690697013,0.31440502405166626,256.0,64.0,0.1,0.5,adam,1
0.9295694470405579,0.009296100177196481,6.375926780700683,256.0,64.0,0.1,0.5,sgd,1
0.9260756731033325,0.013103188351590044,0.3006282389163971,256.0,64.0,0.1,0.6,adam,1
0.9251391887664795,0.01178791587684917,7.956272029876709,256.0,64.0,0.1,0.6,sgd,1
0.943795382976532,0.011647731479005101,0.1901858925819397,256.0,64.0,0.01,0.1,adam,1
0.9342341899871827,0.006790232548491324,2.601385402679443,256.0,64.0,0.01,0.1,sgd,1
0.9468273043632507,0.0065451458134512175,0.19340140223503113,256.0,64.0,0.01,0.2,adam,1
