avg_acc_fold,std_acc_fold,avg_loss_fold,num_units_in_layer1,l2_regulizer,dropout_rate,optimizer,num_layers
0.8081504702568054,0.007012736208947228,0.5073380470275879,64.0,0.01,0.5,sgd,0
0.9013584136962891,0.005821686720842268,0.2658119112253189,64.0,0.01,0.6,adam,0
0.8020898699760437,0.014121671153289255,0.5137847304344177,64.0,0.01,0.6,sgd,0
0.9003134727478027,0.006628507924617091,0.26373482048511504,64.0,0.001,0.1,adam,0
0.7977011561393738,0.01284204768217978,0.5137460827827454,64.0,0.001,0.1,sgd,0
0.9038662433624267,0.00623466788127571,0.26178069710731505,64.0,0.001,0.2,adam,0
0.8094043850898742,0.008137059068331079,0.5092114925384521,64.0,0.001,0.2,sgd,0
0.8971786737442017,0.00893034633853747,0.2658450484275818,64.0,0.001,0.30000000000000004,adam,0
0.8133751273155212,0.014727240507245404,0.5077695727348328,64.0,0.001,0.30000000000000004,sgd,0
0.9021943569183349,0.007376952104759813,0.26159625947475434,64.0,0.001,0.4,adam,0
0.8160919666290283,0.016052545440980975,0.5057026386260987,64.0,0.001,0.4,sgd,0
0.8980146288871765,0.004883296686694637,0.2685108661651611,64.0,0.001,0.5,adam,0
0.8112852573394775,0.016463565225364896,0.5073991060256958,64.0,0.001,0.5,sgd,0
0.9011494159698487,0.005933136095325607,0.2633752316236496,64.0,0.001,0.6,adam,0
0.8135841131210327,0.009075875439945074,0.5106331586837769,64.0,0.001,0.6,sgd,0
0.9013584136962891,0.005669663431414497,0.2627930283546448,64.0,0.0001,0.1,adam,0
0.8144200682640076,0.012052555523996238,0.5111143589019775,64.0,0.0001,0.1,sgd,0
0.8990595579147339,0.006359489913058214,0.2663456678390503,64.0,0.0001,0.2,adam,0
0.8062695860862732,0.01900053395061507,0.5108792304992675,64.0,0.0001,0.2,sgd,0
0.9011494159698487,0.005015659332275391,0.2631003141403198,64.0,0.0001,0.30000000000000004,adam,0
0.8054336428642273,0.01453019713191408,0.5128115534782409,64.0,0.0001,0.30000000000000004,sgd,0
0.9030303001403809,0.008550579266932078,0.2622198909521103,64.0,0.0001,0.4,adam,0
0.8108672976493836,0.0077353113037031095,0.5095661997795105,64.0,0.0001,0.4,sgd,0
0.9047021865844727,0.006454941358471767,0.26218746304512025,64.0,0.0001,0.5,adam,0
0.8052246570587158,0.011628374707266019,0.5143625259399414,64.0,0.0001,0.5,sgd,0
0.8998955011367797,0.004148249794874975,0.2727051734924316,64.0,0.0001,0.6,adam,0
0.8029258251190186,0.011534075452805471,0.5130855202674866,64.0,0.0001,0.6,sgd,0
0.9028213024139404,0.002880670531665011,0.2633184134960175,64.0,1e-05,0.1,adam,0
0.8096133828163147,0.007221379636846104,0.5111053943634033,64.0,1e-05,0.1,sgd,0
0.9015673875808716,0.004200562703940161,0.2647259533405304,64.0,1e-05,0.2,adam,0
0.822570538520813,0.005776509761171441,0.5027460277080535,64.0,1e-05,0.2,sgd,0
0.9034482717514039,0.005708049937988595,0.2621444582939148,64.0,1e-05,0.30000000000000004,adam,0
0.8056426405906677,0.02350516719530894,0.5115127384662628,64.0,1e-05,0.30000000000000004,sgd,0
0.9042842030525208,0.0023458598487687337,0.26235640048980713,64.0,1e-05,0.4,adam,0
0.8060606002807618,0.0120887324191109,0.5111144125461579,64.0,1e-05,0.4,sgd,0
0.9030303001403809,0.005262148957731111,0.2627924203872681,64.0,1e-05,0.5,adam,0
0.8066875576972962,0.006164217894590486,0.5131242156028748,64.0,1e-05,0.5,sgd,0
0.8990595579147339,0.0027725100135669953,0.2645065367221832,64.0,1e-05,0.6,adam,0
0.8043887138366699,0.018139724592538133,0.5117339372634888,64.0,1e-05,0.6,sgd,0
0.8998955011367797,0.00404159312927151,0.2642796516418457,64.0,1e-06,0.1,adam,0
0.8140020847320557,0.014821835489404408,0.509716272354126,64.0,1e-06,0.1,sgd,0
0.9028213024139404,0.0033697948595385998,0.26218957006931304,64.0,1e-06,0.2,adam,0
0.8217345952987671,0.008782401251763508,0.5062513947486877,64.0,1e-06,0.2,sgd,0
0.8996865153312683,0.002880670531665011,0.26373109221458435,64.0,1e-06,0.30000000000000004,adam,0
0.8087774276733398,0.025909262609997995,0.5111103296279907,64.0,1e-06,0.30000000000000004,sgd,0
0.9007314443588257,0.0037384517396496595,0.2632300078868866,64.0,1e-06,0.4,adam,0
0.7935214161872863,0.008682365714532767,0.5160417199134827,64.0,1e-06,0.4,sgd,0
0.902194344997406,0.00371501293969058,0.26263963580131533,64.0,1e-06,0.5,adam,0
0.8106583237648011,0.01169950988884993,0.5049843847751617,64.0,1e-06,0.5,sgd,0
0.902194344997406,0.0038873606919382774,0.2612962633371353,64.0,1e-06,0.6,adam,0
0.8089864253997803,0.020491335089183115,0.5093206405639649,64.0,1e-06,0.6,sgd,0
0.9013584017753601,0.006078577679183412,0.264552628993988,128.0,1.0,0.1,adam,0
0.8154649853706359,0.006562307144967247,0.508397352695465,128.0,1.0,0.1,sgd,0
0.8980146169662475,0.00695017144346251,0.26892987489700315,128.0,1.0,0.2,adam,0
0.8062695860862732,0.01956674283704123,0.5113612055778504,128.0,1.0,0.2,sgd,0
0.9019853591918945,0.003583360108913461,0.2623322010040283,128.0,1.0,0.30000000000000004,adam,0
0.8104493141174316,0.009336824169464793,0.5071816921234131,128.0,1.0,0.30000000000000004,sgd,0
0.902194344997406,0.004210947300019752,0.26398628354072573,128.0,1.0,0.4,adam,0
0.811912226676941,0.009622473116868788,0.5093657374382019,128.0,1.0,0.4,sgd,0
0.9024033427238465,0.004793041272121682,0.26348909437656404,128.0,1.0,0.5,adam,0
0.8052246570587158,0.011227054880106268,0.5090593814849853,128.0,1.0,0.5,sgd,0
0.9015673875808716,0.003395617419998003,0.262337264418602,128.0,1.0,0.6,adam,0
0.8012539267539978,0.009943883038054869,0.5138492226600647,128.0,1.0,0.6,sgd,0
0.8986415863037109,0.00481121455142029,0.26750922203063965,128.0,0.1,0.1,adam,0
0.8018808722496032,0.017616965032245826,0.5175473093986511,128.0,0.1,0.1,sgd,0
0.8984326004981995,0.002756712107115776,0.2647784948348999,128.0,0.1,0.2,adam,0
0.8031347870826722,0.017304269373184262,0.5129748821258545,128.0,0.1,0.2,sgd,0
0.9040752172470092,0.001671886444091797,0.2650595664978027,128.0,0.1,0.30000000000000004,adam,0
0.807523500919342,0.008291259783460098,0.5114341259002686,128.0,0.1,0.30000000000000004,sgd,0
0.8992685437202453,0.00371501293969058,0.2630754590034485,128.0,0.1,0.4,adam,0
0.7941483855247498,0.009645129098975413,0.5207231760025024,128.0,0.1,0.4,sgd,0
0.9030303001403809,0.006178365706039776,0.261793452501297,128.0,0.1,0.5,adam,0
0.8133751153945923,0.01794852238903602,0.5038876235485077,128.0,0.1,0.5,sgd,0
0.9032392859458923,0.00766726346530809,0.2628757834434509,128.0,0.1,0.6,adam,0
0.8014629006385803,0.009415986902079166,0.5143205046653747,128.0,0.1,0.6,sgd,0
0.9009404301643371,0.00425223208430418,0.2640669822692871,128.0,0.01,0.1,adam,0
0.8054336547851563,0.009378812444545068,0.5131449460983276,128.0,0.01,0.1,sgd,0
0.8998955011367797,0.0038761092625745576,0.2677194595336914,128.0,0.01,0.2,adam,0
0.811076283454895,0.020996641884286366,0.5093361377716065,128.0,0.01,0.2,sgd,0
0.8980146288871765,0.005186891286083834,0.26347273886203765,128.0,0.01,0.30000000000000004,adam,0
0.8022988557815551,0.011976207768289868,0.5139042854309082,128.0,0.01,0.30000000000000004,sgd,0
0.9005224585533143,0.004738035921066224,0.2655970245599747,128.0,0.01,0.4,adam,0
0.8060606122016907,0.0177773577429431,0.5126050472259521,128.0,0.01,0.4,sgd,0
0.9017763733863831,0.006020822662342939,0.26320282816886903,128.0,0.01,0.5,adam,0
0.7964472293853759,0.013041150539747613,0.5158196330070496,128.0,0.01,0.5,sgd,0
0.9005224585533143,0.002593445643041917,0.264699250459671,128.0,0.01,0.6,adam,0
0.8050156593322754,0.017616940284504598,0.5115790843963623,128.0,0.01,0.6,sgd,0
0.9001044869422913,0.006528925279060342,0.2639750331640244,128.0,0.001,0.1,adam,0
0.8156739711761475,0.0071971465416235236,0.508918821811676,128.0,0.001,0.1,sgd,0
0.9017763733863831,0.004530704299055673,0.2641531080007553,128.0,0.001,0.2,adam,0
0.8054336428642273,0.009494514020920677,0.5130345940589904,128.0,0.001,0.2,sgd,0
0.9007314443588257,0.005161568638720281,0.2642561137676239,128.0,0.001,0.30000000000000004,adam,0
0.8125391960144043,0.009837920041449512,0.512144136428833,128.0,0.001,0.30000000000000004,sgd,0
0.9007314562797546,0.006836118847241696,0.26348749101161956,128.0,0.001,0.4,adam,0
0.8037617564201355,0.01657987729172928,0.508707332611084,128.0,0.001,0.4,sgd,0
0.902194344997406,0.004052385119455608,0.2622741490602493,128.0,0.001,0.5,adam,0
0.8083594441413879,0.009815688498438458,0.5114928185939789,128.0,0.001,0.5,sgd,0
0.9024033308029175,0.004883296686694637,0.2617312639951706,128.0,0.001,0.6,adam,0
0.7956112742424011,0.026849679665475194,0.5114776790142059,128.0,0.001,0.6,sgd,0
0.9028213143348693,0.0042316606460205426,0.261975422501564,128.0,0.0001,0.1,adam,0
0.8054336547851563,0.013207550987337249,0.5134929895401001,128.0,0.0001,0.1,sgd,0
0.9036572575569153,0.004918959894128959,0.2615550965070724,128.0,0.0001,0.2,adam,0
0.8123302102088928,0.004971929994316938,0.5068909645080566,128.0,0.0001,0.2,sgd,0
0.9019853711128235,0.007546690095196538,0.264963361620903,128.0,0.0001,0.30000000000000004,adam,0
0.810658311843872,0.012598264142900443,0.5109511256217957,128.0,0.0001,0.30000000000000004,sgd,0
0.9013584136962891,0.005784054426315368,0.264553165435791,128.0,0.0001,0.4,adam,0
0.8188087701797485,0.008217190909131904,0.5070494532585144,128.0,0.0001,0.4,sgd,0
0.9005224585533143,0.0036437920274358534,0.2656917929649353,128.0,0.0001,0.5,adam,0
0.8033437848091125,0.008900953878154889,0.5126527667045593,128.0,0.0001,0.5,sgd,0
0.9021943569183349,0.007376950416186273,0.26380029916763303,128.0,0.0001,0.6,adam,0
0.8102403283119202,0.019308357854518555,0.5062936663627624,128.0,0.0001,0.6,sgd,0
0.9009404301643371,0.005661934219723454,0.26412164270877836,128.0,1e-05,0.1,adam,0
0.8106582880020141,0.009517490315291123,0.5094551205635071,128.0,1e-05,0.1,sgd,0
0.8998955011367797,0.005700372775312877,0.26378015875816346,128.0,1e-05,0.2,adam,0
0.8106582999229431,0.015490393070693087,0.5095704853534698,128.0,1e-05,0.2,sgd,0
0.9019853591918945,0.003330685664235082,0.2642080783843994,128.0,1e-05,0.30000000000000004,adam,0
0.8140021085739135,0.009181138417952234,0.5073315739631653,128.0,1e-05,0.30000000000000004,sgd,0
0.9005224585533143,0.0035218913954151807,0.26455955803394315,128.0,1e-05,0.4,adam,0
0.8085684418678284,0.012615590737903049,0.5128296852111817,128.0,1e-05,0.4,sgd,0
0.898641574382782,0.006994024155740007,0.2685009241104126,128.0,1e-05,0.5,adam,0
0.8135841250419616,0.014697544951821467,0.5068891704082489,128.0,1e-05,0.5,sgd,0
0.8963427424430848,0.0033956174199980026,0.26646921038627625,128.0,1e-05,0.6,adam,0
0.799582016468048,0.02028783925105773,0.5156077980995178,128.0,1e-05,0.6,sgd,0
0.8992685437202453,0.0035342706652023766,0.2643676042556763,128.0,1e-06,0.1,adam,0
0.8123302102088928,0.013227366135922555,0.5064977049827576,128.0,1e-06,0.1,sgd,0
0.898223614692688,0.0045595319767398525,0.2644589364528656,128.0,1e-06,0.2,adam,0
0.8211076259613037,0.0064210176332227704,0.5070000648498535,128.0,1e-06,0.2,sgd,0
0.9021943569183349,0.005059026945291802,0.26210123002529145,128.0,1e-06,0.30000000000000004,adam,0
0.8208986520767212,0.0186876322422288,0.5075906276702881,128.0,1e-06,0.30000000000000004,sgd,0
0.898223614692688,0.003408455338830839,0.26368159651756284,128.0,1e-06,0.4,adam,0
0.8010449290275574,0.016726756468473134,0.5149468898773193,128.0,1e-06,0.4,sgd,0
0.9011494278907776,0.006661393020060132,0.26268806755542756,128.0,1e-06,0.5,adam,0
0.8060606122016907,0.010871305080394763,0.5118138074874878,128.0,1e-06,0.5,sgd,0
0.9013584017753601,0.005101993715749443,0.2628112077713013,128.0,1e-06,0.6,adam,0
0.8054336547851563,0.013024388557134729,0.5119101524353027,128.0,1e-06,0.6,sgd,0
0.8986415863037109,0.0044332584074668994,0.26828030347824094,256.0,1.0,0.1,adam,0
0.807523512840271,0.012282275601561164,0.506898021697998,256.0,1.0,0.1,sgd,0
0.8994775295257569,0.005344482552694231,0.26306936144828796,256.0,1.0,0.2,adam,0
0.807523512840271,0.011396940898248543,0.5106341600418091,256.0,1.0,0.2,sgd,0
0.8992685556411744,0.006950171443462511,0.26485786139965056,256.0,1.0,0.30000000000000004,adam,0
0.803970742225647,0.0035955526944784428,0.5144189119338989,256.0,1.0,0.30000000000000004,sgd,0
0.897805643081665,0.004452918186425288,0.26547141671180724,256.0,1.0,0.4,adam,0
0.8123301863670349,0.01936481185348836,0.5079864084720611,256.0,1.0,0.4,sgd,0
0.9021943569183349,0.0042625130113983604,0.26337012350559236,256.0,1.0,0.5,adam,0
0.8064785718917846,0.0062486653563769475,0.5107333779335022,256.0,1.0,0.5,sgd,0
0.8975966572761536,0.005203704592045318,0.26404231786727905,256.0,1.0,0.6,adam,0
0.807105541229248,0.017899773886421253,0.5091954410076142,256.0,1.0,0.6,sgd,0
0.9001044869422913,0.004363751731102725,0.2630254507064819,256.0,0.1,0.1,adam,0
0.8125391960144043,0.01918355037664018,0.5079062223434448,256.0,0.1,0.1,sgd,0
0.9019853591918945,0.003057198769744927,0.2648861348628998,256.0,0.1,0.2,adam,0
0.8121212124824524,0.013371866925339518,0.5109162390232086,256.0,0.1,0.2,sgd,0
0.9011494159698487,0.0050590106944435305,0.26349260210990905,256.0,0.1,0.30000000000000004,adam,0
0.8213166236877442,0.019515349738559142,0.5028007686138153,256.0,0.1,0.30000000000000004,sgd,0
0.8992685556411744,0.006661388906151417,0.26343574523925783,256.0,0.1,0.4,adam,0
0.8066875576972962,0.005723335934868404,0.5091639637947083,256.0,0.1,0.4,sgd,0
0.9001044869422913,0.003943136292125804,0.2646245896816254,256.0,0.1,0.5,adam,0
0.8025078296661377,0.006269588073124593,0.512948477268219,256.0,0.1,0.5,sgd,0
0.9005224585533143,0.00404159312927151,0.26428961753845215,256.0,0.1,0.6,adam,0
0.8094043970108032,0.010057426046644237,0.5067675590515137,256.0,0.1,0.6,sgd,0
0.9013584017753601,0.004793024639220753,0.2635324984788895,256.0,0.01,0.1,adam,0
0.8089864253997803,0.014439735808413423,0.5111250519752503,256.0,0.01,0.1,sgd,0
0.898641574382782,0.007359169920562259,0.271210241317749,256.0,0.01,0.2,adam,0
0.7937303900718689,0.020397331536376084,0.515403687953949,256.0,0.01,0.2,sgd,0
0.8984325885772705,0.007690016871070553,0.268397718667984,256.0,0.01,0.30000000000000004,adam,0
0.8102403402328491,0.014321302964150517,0.5078148782253266,256.0,0.01,0.30000000000000004,sgd,0
0.9005224585533143,0.007221395506435214,0.2644464999437332,256.0,0.01,0.4,adam,0
0.8108672976493836,0.008039864606448599,0.5103928565979003,256.0,0.01,0.4,sgd,0
0.8998955011367797,0.0037617444992065424,0.2656513094902039,256.0,0.01,0.5,adam,0
0.8037617564201355,0.01770103074788709,0.5138889193534851,256.0,0.01,0.5,sgd,0
0.8996865153312683,0.0036795748043268214,0.2659665644168854,256.0,0.01,0.6,adam,0
0.8037617564201355,0.02173259478973874,0.5148032665252685,256.0,0.01,0.6,sgd,0
0.9005224704742432,0.005814183604368679,0.2682469725608826,256.0,0.001,0.1,adam,0
0.8146290421485901,0.013293227924296519,0.5082320809364319,256.0,0.001,0.1,sgd,0
0.9024033308029175,0.005228823183346824,0.2635765731334686,256.0,0.001,0.2,adam,0
0.8102403402328491,0.007317505799256695,0.5143796443939209,256.0,0.001,0.2,sgd,0
0.9003134727478027,0.009948288747330737,0.26428602933883666,256.0,0.001,0.30000000000000004,adam,0
0.8050156712532044,0.014548219808605045,0.5159210443496705,256.0,0.001,0.30000000000000004,sgd,0
0.9011494159698487,0.004413511055809742,0.2639797657728195,256.0,0.001,0.4,adam,0
0.8014629125595093,0.01649537996577657,0.5151774644851684,256.0,0.001,0.4,sgd,0
0.8996865153312683,0.005161568638720281,0.2659213125705719,256.0,0.001,0.5,adam,0
0.8152560234069824,0.010847193041111156,0.5070559620857239,256.0,0.001,0.5,sgd,0
0.9005224585533143,0.0024191855995990687,0.26370816826820376,256.0,0.001,0.6,adam,0
0.8083594679832459,0.009590645346214718,0.5151394486427308,256.0,0.001,0.6,sgd,0
0.9015673995018005,0.007690014279341144,0.2639018535614014,256.0,0.0001,0.1,adam,0
0.8121212005615235,0.012264483813601425,0.5084034144878388,256.0,0.0001,0.1,sgd,0
0.9011494159698487,0.002250846010062098,0.26325218081474305,256.0,0.0001,0.2,adam,0
0.803552758693695,0.014127851986745581,0.5156579136848449,256.0,0.0001,0.2,sgd,0
0.9011494159698487,0.002999510590494332,0.26196288466453554,256.0,0.0001,0.30000000000000004,adam,0
0.8045976996421814,0.014281591575468738,0.5126744747161865,256.0,0.0001,0.30000000000000004,sgd,0
0.8990595579147339,0.0035342706652023766,0.2686086595058441,256.0,0.0001,0.4,adam,0
0.8022988438606262,0.004738054850235272,0.5107872962951661,256.0,0.0001,0.4,sgd,0
0.9015673995018005,0.007400595444012779,0.2650272011756897,256.0,0.0001,0.5,adam,0
0.8146290421485901,0.00682333206629071,0.5087462484836578,256.0,0.0001,0.5,sgd,0
0.9001044869422913,0.00431341842413291,0.2628797322511673,256.0,0.0001,0.6,adam,0
0.8148380279541015,0.019497436868774635,0.5059931933879852,256.0,0.0001,0.6,sgd,0
0.8975966453552247,0.008767469210818562,0.2712164580821991,256.0,1e-05,0.1,adam,0
0.8163009405136108,0.020850521738379976,0.5053915441036224,256.0,1e-05,0.1,sgd,0
0.8984326124191284,0.006752558691032158,0.2648163616657257,256.0,1e-05,0.2,adam,0
0.8006269693374634,0.01288957390521737,0.5118216276168823,256.0,1e-05,0.2,sgd,0
0.8992685437202453,0.00954499147292279,0.26555858850479125,256.0,1e-05,0.30000000000000004,adam,0
0.8033437848091125,0.02682362482871071,0.5152214646339417,256.0,1e-05,0.30000000000000004,sgd,0
0.898223614692688,0.00371501293969058,0.26934614777565,256.0,1e-05,0.4,adam,0
0.8058516144752502,0.013074606988532847,0.5168274164199829,256.0,1e-05,0.4,sgd,0
0.901776385307312,0.00729957914324883,0.26362155973911283,256.0,1e-05,0.5,adam,0
0.8075235247611999,0.005006965911511064,0.5160351514816284,256.0,1e-05,0.5,sgd,0
0.9036572694778442,0.006522256058175564,0.2630139052867889,256.0,1e-05,0.6,adam,0
0.8052246451377869,0.01371371736210557,0.5128372430801391,256.0,1e-05,0.6,sgd,0
0.9017763733863831,0.00696270954908078,0.26195619702339173,256.0,1e-06,0.1,adam,0
0.8050156712532044,0.016726745148896126,0.5119092464447021,256.0,1e-06,0.1,sgd,0
0.8988505721092224,0.005006944018423878,0.2643315017223358,256.0,1e-06,0.2,adam,0
0.8158829689025879,0.00974424026180259,0.5099481701850891,256.0,1e-06,0.2,sgd,0
0.9009404301643371,0.005465688041153781,0.26325197219848634,256.0,1e-06,0.30000000000000004,adam,0
0.8165099143981933,0.01256702324863477,0.5105210423469544,256.0,1e-06,0.30000000000000004,sgd,0
0.9013584136962891,0.007465234035619215,0.26254118978977203,256.0,1e-06,0.4,adam,0
0.807523512840271,0.007517709101375558,0.5100086808204651,256.0,1e-06,0.4,sgd,0
0.8986415863037109,0.005836655907805284,0.2653231590986252,256.0,1e-06,0.5,adam,0
0.8083594441413879,0.006791263820454095,0.5104283332824707,256.0,1e-06,0.5,sgd,0
0.902612316608429,0.003876109262574558,0.26504820585250854,256.0,1e-06,0.6,adam,0
0.8098223567008972,0.013463012239930081,0.5078516721725463,256.0,1e-06,0.6,sgd,0
0.8984326004981995,0.00554502002713399,0.26476122736930846,512.0,1.0,0.1,adam,0
0.8002089738845826,0.004783903746770691,0.5113463997840881,512.0,1.0,0.1,sgd,0
0.8980146288871765,0.002772510013566995,0.26265875399112704,512.0,1.0,0.2,adam,0
0.8056426286697388,0.00784743543752274,0.5103358507156373,512.0,1.0,0.2,sgd,0
0.8994775295257569,0.006107250374522812,0.2643217325210571,512.0,1.0,0.30000000000000004,adam,0
0.8087774276733398,0.009824582486577159,0.5100162625312805,512.0,1.0,0.30000000000000004,sgd,0
0.901776385307312,0.00602084335142883,0.26284933388233184,512.0,1.0,0.4,adam,0
0.8206896662712098,0.015020875343871556,0.5048525512218476,512.0,1.0,0.4,sgd,0
0.8980146288871765,0.004462715598019622,0.2693764328956604,512.0,1.0,0.5,adam,0
0.8068965435028076,0.01160579679288549,0.5142056584358216,512.0,1.0,0.5,sgd,0
0.9036572575569153,0.004918957361778996,0.26176113486289976,512.0,1.0,0.6,adam,0
0.8077324986457824,0.017572274771162178,0.514557683467865,512.0,1.0,0.6,sgd,0
0.9011494159698487,0.0038873606919382774,0.26206410229206084,512.0,0.1,0.1,adam,0
0.8177638411521911,0.015308871774739816,0.5077513098716736,512.0,0.1,0.1,sgd,0
0.9009404301643371,0.003127813131691645,0.26539421677589414,512.0,0.1,0.2,adam,0
0.8002089858055115,0.01490118587930542,0.5131059408187866,512.0,0.1,0.2,sgd,0
0.9013584017753601,0.003595527750409228,0.2674463212490082,512.0,0.1,0.30000000000000004,adam,0
0.8127481579780579,0.008998558903458366,0.5127239227294922,512.0,0.1,0.30000000000000004,sgd,0
0.9021943569183349,0.007376947039038036,0.26327467858791354,512.0,0.1,0.4,adam,0
0.8171368956565856,0.012095969190463953,0.5070283055305481,512.0,0.1,0.4,sgd,0
0.8996865153312683,0.006338853331073176,0.2666433691978455,512.0,0.1,0.5,adam,0
0.8089864134788514,0.013273505653760207,0.5114348530769348,512.0,0.1,0.5,sgd,0
0.8990595579147339,0.0035342706652023766,0.26382845640182495,512.0,0.1,0.6,adam,0
0.8140020966529846,0.011465719501664298,0.5039980828762054,512.0,0.1,0.6,sgd,0
0.9030303001403809,0.007251553261364737,0.2637675255537033,512.0,0.01,0.1,adam,0
0.8175548553466797,0.007891841900493676,0.5062975525856018,512.0,0.01,0.1,sgd,0
0.9032392859458923,0.005393309178849317,0.26467466354370117,512.0,0.01,0.2,adam,0
0.811494255065918,0.013326061242835838,0.5081522643566132,512.0,0.01,0.2,sgd,0
0.8996865272521972,0.005911034390725177,0.2639847308397293,512.0,0.01,0.30000000000000004,adam,0
0.807105541229248,0.009051790916362126,0.5113075494766235,512.0,0.01,0.30000000000000004,sgd,0
0.8990595579147339,0.0035955277504092285,0.26649669408798216,512.0,0.01,0.4,adam,0
0.8104493260383606,0.00635950675815998,0.5110365450382233,512.0,0.01,0.4,sgd,0
0.9011494159698487,0.009613383334621405,0.2628917098045349,512.0,0.01,0.5,adam,0
0.8121212244033813,0.017515008236115213,0.5121773481369019,512.0,0.01,0.5,sgd,0
0.8986415863037109,0.0065088259231693615,0.26647321581840516,512.0,0.01,0.6,adam,0
0.8108672976493836,0.006931294802554551,0.5150161266326905,512.0,0.01,0.6,sgd,0
0.9013584136962891,0.004511406703905538,0.26226512491703036,512.0,0.001,0.1,adam,0
0.8031347870826722,0.011109757902423297,0.5114404261112213,512.0,0.001,0.1,sgd,0
0.8992685437202453,0.002692593750694015,0.2649697780609131,512.0,0.001,0.2,adam,0
0.7891327023506165,0.00731154501230249,0.52179434299469,512.0,0.001,0.2,sgd,0
0.9030303001403809,0.004691737751576214,0.2627562671899796,512.0,0.001,0.30000000000000004,adam,0
0.8012539386749268,0.009833471470648543,0.5156983852386474,512.0,0.001,0.30000000000000004,sgd,0
0.9011494040489196,0.00704380648796007,0.2640577912330627,512.0,0.001,0.4,adam,0
0.8135841250419616,0.015647494027322767,0.5103844344615937,512.0,0.001,0.4,sgd,0
0.9013584017753601,0.002999510590494332,0.2623644948005676,512.0,0.001,0.5,adam,0
0.8163009405136108,0.004644941662842308,0.5068942666053772,512.0,0.001,0.5,sgd,0
0.9011494159698487,0.0032778142806905415,0.26219700276851654,512.0,0.001,0.6,adam,0
0.8144200563430786,0.015136732854808104,0.5111167073249817,512.0,0.001,0.6,sgd,0
0.8996865153312683,0.0054094634508921055,0.26247289776802063,512.0,0.0001,0.1,adam,0
0.8127481698989868,0.00538520554365937,0.5062995553016663,512.0,0.0001,0.1,sgd,0
0.8992685437202453,0.0051446176286094976,0.26592581272125243,512.0,0.0001,0.2,adam,0
0.8041797280311584,0.008504487310953946,0.5124642014503479,512.0,0.0001,0.2,sgd,0
