avg_acc_fold,std_acc_fold,avg_loss_fold,num_units_in_layer1,l2_regulizer,dropout_rate,optimizer,num_layers
0.9293358206748963,0.006919607185784781,0.34259713888168336,128.0,1.0,0.4,sgd,0
0.9486926436424256,0.0030640331015598927,0.17878952026367187,128.0,1.0,0.5,adam,0
0.9239715218544007,0.00580893240061222,0.33644127249717715,128.0,1.0,0.5,sgd,0
0.9486934661865234,0.003222264416699384,0.17691785991191863,128.0,1.0,0.6,adam,0
0.927235460281372,0.009767406565596536,0.3373692393302917,128.0,1.0,0.6,sgd,0
0.9440271258354187,0.005595530534178615,0.18264088034629822,128.0,0.1,0.1,adam,0
0.9211724281311036,0.01605791310514452,0.35392130017280576,128.0,0.1,0.1,sgd,0
0.9484587430953979,0.0056072479848500245,0.17583281099796294,128.0,0.1,0.2,adam,0
0.9265350699424744,0.008822117689692755,0.34406888484954834,128.0,0.1,0.2,sgd,0
0.9463613748550415,0.004367985229741668,0.18149663209915162,128.0,0.1,0.30000000000000004,adam,0
0.9256048560142517,0.010778922098433945,0.3469111382961273,128.0,0.1,0.30000000000000004,sgd,0
0.9493922233581543,0.003448797453426408,0.1778675138950348,128.0,0.1,0.4,adam,0
0.9232692241668701,0.012788991344039742,0.35166863203048704,128.0,0.1,0.4,sgd,0
0.9468253970146179,0.006133983919212911,0.17703316807746888,128.0,0.1,0.5,adam,0
0.9256034970283509,0.009302976669888531,0.3508805394172668,128.0,0.1,0.5,sgd,0
0.9479938983917237,0.0038087224366061935,0.17584089040756226,128.0,0.1,0.6,adam,0
0.9298039078712463,0.006652394145811788,0.33646166920661924,128.0,0.1,0.6,sgd,0
0.9479941725730896,0.0009457021541021802,0.1810577005147934,128.0,0.01,0.1,adam,0
0.9260726809501648,0.006367451543350576,0.3363484501838684,128.0,0.01,0.1,sgd,0
0.9475257992744446,0.00445088063413191,0.1800281137228012,128.0,0.01,0.2,adam,0
0.9244398832321167,0.011240058617941289,0.3357875108718872,128.0,0.01,0.2,sgd,0
0.9458932638168335,0.005470951529061861,0.18102009892463683,128.0,0.01,0.30000000000000004,adam,0
0.921408498287201,0.007094255431201062,0.34548552632331847,128.0,0.01,0.30000000000000004,sgd,0
0.9449633121490478,0.008884830486057992,0.18670428097248076,128.0,0.01,0.4,adam,0
0.9263049602508545,0.009935819930323275,0.33871048092842104,128.0,0.01,0.4,sgd,0
0.9507910966873169,0.004087743411735094,0.17574066817760467,128.0,0.01,0.5,adam,0
0.9277022123336792,0.007292376945215166,0.3386779069900513,128.0,0.01,0.5,sgd,0
0.9470598697662354,0.004359745913889707,0.18043687641620637,128.0,0.01,0.6,adam,0
0.9237414121627807,0.006096212587864919,0.34700794219970704,128.0,0.01,0.6,sgd,0
0.9454273462295533,0.006113173000870156,0.17948946356773376,128.0,0.001,0.1,adam,0
0.9263022422790528,0.00987858892467343,0.3379914343357086,128.0,0.001,0.1,sgd,0
0.9484595417976379,0.003430346483500396,0.1761452227830887,128.0,0.001,0.2,adam,0
0.9298036456108093,0.009194177181672198,0.3412150502204895,128.0,0.001,0.2,sgd,0
0.9456609964370728,0.007293374930892683,0.18445416688919067,128.0,0.001,0.30000000000000004,adam,0
0.9279372096061707,0.009317892858224932,0.33542070388793943,128.0,0.001,0.30000000000000004,sgd,0
0.9479930758476257,0.005655497066544338,0.18084079325199126,128.0,0.001,0.4,adam,0
0.9221064448356628,0.010397531002466808,0.3500728726387024,128.0,0.001,0.4,sgd,0
0.9496250510215759,0.004154177601874106,0.1763891875743866,128.0,0.001,0.5,adam,0
0.9251364588737487,0.010199055808564571,0.3392490565776825,128.0,0.001,0.5,sgd,0
0.9456618189811706,0.007894727896865829,0.18044223189353942,128.0,0.001,0.6,adam,0
0.9249031066894531,0.010285983901544482,0.34269753098487854,128.0,0.001,0.6,sgd,0
0.9465950131416321,0.0020086698270227483,0.18193839788436889,128.0,0.0001,0.1,adam,0
0.9239704251289368,0.015295828715689961,0.35213483572006227,128.0,0.0001,0.1,sgd,0
0.9475274205207824,0.006880156616229785,0.17957280576229095,128.0,0.0001,0.2,adam,0
0.927704656124115,0.008941842167085141,0.34196231365203855,128.0,0.0001,0.2,sgd,0
0.9482269883155823,0.006022238427403908,0.17566571831703187,128.0,0.0001,0.30000000000000004,adam,0
0.9246719121932984,0.012292025568688286,0.3532626450061798,128.0,0.0001,0.30000000000000004,sgd,0
0.9468273043632507,0.0024239219675819598,0.18051280081272125,128.0,0.0001,0.4,adam,0
0.9267681837081909,0.01297217732413846,0.33820420503616333,128.0,0.0001,0.4,sgd,0
0.9479930877685547,0.002643928993797228,0.17642622888088227,128.0,0.0001,0.5,adam,0
0.9286362409591675,0.006030429909657504,0.33712588548660277,128.0,0.0001,0.5,sgd,0
0.9444954991340637,0.00440812967283619,0.1848084807395935,128.0,0.0001,0.6,adam,0
0.9239715099334717,0.010811318422656906,0.35158225893974304,128.0,0.0001,0.6,sgd,0
0.9484592795372009,0.004586698673552754,0.17849284708499907,128.0,1e-05,0.1,adam,0
0.9242054462432862,0.012055585010627767,0.35266985893249514,128.0,1e-05,0.1,sgd,0
0.9475279569625854,0.0032968627666251425,0.1830081045627594,128.0,1e-05,0.2,adam,0
0.925373649597168,0.009204195308548426,0.34545490741729734,128.0,1e-05,0.2,sgd,0
0.9442618489265442,0.006065850944278003,0.18270911574363707,128.0,1e-05,0.30000000000000004,adam,0
0.9256048679351807,0.009663683441339341,0.34392021894454955,128.0,1e-05,0.30000000000000004,sgd,0
0.9465936660766602,0.002921493745502333,0.18258214890956878,128.0,1e-05,0.4,adam,0
0.9223379135131836,0.011765268523109081,0.343035888671875,128.0,1e-05,0.4,sgd,0
0.9458940982818603,0.003288223721301894,0.17984565794467927,128.0,1e-05,0.5,adam,0
0.9272346496582031,0.010879930421392328,0.3471649944782257,128.0,1e-05,0.5,sgd,0
0.9489249467849732,0.004827013539273871,0.17548337578773499,128.0,1e-05,0.6,adam,0
0.9237365245819091,0.01224404393895695,0.3465308904647827,128.0,1e-05,0.6,sgd,0
0.951257836818695,0.004149095207092706,0.17533385753631592,128.0,1e-06,0.1,adam,0
0.9218730568885803,0.011551527135659944,0.33962240219116213,128.0,1e-06,0.1,sgd,0
0.9475266098976135,0.004500675255251287,0.17760515809059144,128.0,1e-06,0.2,adam,0
0.9239701628684998,0.012213798364650539,0.35096168518066406,128.0,1e-06,0.2,sgd,0
0.9475271344184876,0.003842255111378498,0.18086672723293304,128.0,1e-06,0.30000000000000004,adam,0
0.9221080780029297,0.010064896158509983,0.35569384694099426,128.0,1e-06,0.30000000000000004,sgd,0
0.9489246606826782,0.004773395162446835,0.1764855593442917,128.0,1e-06,0.4,adam,0
0.9239712476730346,0.014086488067267118,0.3386772394180298,128.0,1e-06,0.4,sgd,0
0.9484598159790039,0.00407973370298645,0.17680840492248534,128.0,1e-06,0.5,adam,0
0.9260710597038269,0.009239108862796882,0.3355764508247375,128.0,1e-06,0.5,sgd,0
0.9461293578147888,0.001846950301170329,0.18558445274829866,128.0,1e-06,0.6,adam,0
0.9230388402938843,0.00670176274115536,0.35616543889045715,128.0,1e-06,0.6,sgd,0
0.950789749622345,0.006513838336845992,0.17765152156352998,256.0,1.0,0.1,adam,0
0.9223406314849854,0.00887093096792781,0.3438156068325043,256.0,1.0,0.1,sgd,0
0.9470612406730652,0.004523963705261232,0.18041920363903047,256.0,1.0,0.2,adam,0
0.9218728065490722,0.008773575151633942,0.3550459980964661,256.0,1.0,0.2,sgd,0
0.9484592795372009,0.003880834495429376,0.17881904244422914,256.0,1.0,0.30000000000000004,adam,0
0.9263030648231506,0.010586947848863812,0.3509700894355774,256.0,1.0,0.30000000000000004,sgd,0
0.9456620693206788,0.005787653970804459,0.18731154799461364,256.0,1.0,0.4,adam,0
0.9256040334701539,0.009949446523795973,0.34318482875823975,256.0,1.0,0.4,sgd,0
0.9458927392959595,0.00506507953308065,0.17967976927757262,256.0,1.0,0.5,adam,0
0.9253676652908325,0.013466836979426446,0.349378502368927,256.0,1.0,0.5,sgd,0
0.9479920029640198,0.004304954839113918,0.1787535697221756,256.0,1.0,0.6,adam,0
0.9279374837875366,0.012504127934873516,0.3434887945652008,256.0,1.0,0.6,sgd,0
0.9472916007041932,0.005666426359740076,0.17744578123092652,256.0,0.1,0.1,adam,0
0.926767086982727,0.011932820027761332,0.3413621187210083,256.0,0.1,0.1,sgd,0
0.9496250510215759,0.003593466309944273,0.1758800357580185,256.0,0.1,0.2,adam,0
0.9246713638305664,0.012965812590998597,0.3470595836639404,256.0,0.1,0.2,sgd,0
0.9496253252029419,0.0032726900620042897,0.17600702941417695,256.0,0.1,0.30000000000000004,adam,0
0.9221064329147339,0.007833957914960265,0.3384044826030731,256.0,0.1,0.30000000000000004,sgd,0
0.9472913384437561,0.007378886892809841,0.17833224534988404,256.0,0.1,0.4,adam,0
0.9253733634948731,0.011746907664924394,0.3337569832801819,256.0,0.1,0.4,sgd,0
0.9470603942871094,0.0032829213540646125,0.18519355356693268,256.0,0.1,0.5,adam,0
0.9253679394721985,0.012566654634388517,0.3531471133232117,256.0,0.1,0.5,sgd,0
0.9470606803894043,0.004709235776062643,0.18294885158538818,256.0,0.1,0.6,adam,0
0.9207056641578675,0.010349358035531813,0.34042049646377565,256.0,0.1,0.6,sgd,0
0.946126925945282,0.007289660966628581,0.1824024200439453,256.0,0.01,0.1,adam,0
0.9249052762985229,0.011033497114153863,0.3550076723098755,256.0,0.01,0.1,sgd,0
0.9470598697662354,0.003967334725047067,0.1839634358882904,256.0,0.01,0.2,adam,0
0.9260677814483642,0.015002215146099219,0.3415949285030365,256.0,0.01,0.2,sgd,0
0.9470598578453064,0.0036821891592923707,0.17741062939167024,256.0,0.01,0.30000000000000004,adam,0
0.9228057503700257,0.0072984606029106065,0.346887344121933,256.0,0.01,0.30000000000000004,sgd,0
0.9491585731506348,0.003968447607066636,0.17614176571369172,256.0,0.01,0.4,adam,0
0.9258379578590393,0.0075913044503588024,0.33878878355026243,256.0,0.01,0.4,sgd,0
0.9482259035110474,0.004601836514479745,0.17996763586997985,256.0,0.01,0.5,adam,0
0.9256026744842529,0.007749013465910217,0.35327528715133666,256.0,0.01,0.5,sgd,0
0.9493916869163513,0.00454376411210813,0.1778358906507492,256.0,0.01,0.6,adam,0
0.9232733130455018,0.008896736120742143,0.35575451850891116,256.0,0.01,0.6,sgd,0
0.946824312210083,0.008193014102918658,0.18213465809822083,256.0,0.001,0.1,adam,0
0.9281692266464233,0.010509719198765387,0.3336184501647949,256.0,0.001,0.1,sgd,0
0.9472937822341919,0.00342747247445315,0.17995168566703795,256.0,0.001,0.2,adam,0
0.928401780128479,0.01352369778202201,0.34165306091308595,256.0,0.001,0.2,sgd,0
0.9496258735656739,0.0038720610745397593,0.17692951560020448,256.0,0.001,0.30000000000000004,adam,0
0.9223414540290833,0.006451556580671628,0.350129634141922,256.0,0.001,0.30000000000000004,sgd,0
0.9465942025184632,0.006236947281802393,0.1810199111700058,256.0,0.001,0.4,adam,0
0.9237365007400513,0.011059081197730594,0.34857028126716616,256.0,0.001,0.4,sgd,0
0.9484595417976379,0.0030973934175421744,0.1782069146633148,256.0,0.001,0.5,adam,0
0.9235028624534607,0.012661960230643041,0.34817477464675906,256.0,0.001,0.5,sgd,0
0.9479911804199219,0.005771201662111156,0.17776648104190826,256.0,0.001,0.6,adam,0
0.9251367568969726,0.011871041716020946,0.336378812789917,256.0,0.001,0.6,sgd,0
0.9463608264923096,0.003148752454502756,0.1841602146625519,256.0,0.0001,0.1,adam,0
0.9239701628684998,0.010070116023366934,0.34173972010612486,256.0,0.0001,0.1,sgd,0
0.9482275366783142,0.004755047933022781,0.1794799029827118,256.0,0.0001,0.2,adam,0
0.9274712920188903,0.01599075252828863,0.34345329999923707,256.0,0.0001,0.2,sgd,0
0.9493930339813232,0.003514365097928115,0.17832384407520294,256.0,0.0001,0.30000000000000004,adam,0
0.9263044238090515,0.008560607905567053,0.35052560567855834,256.0,0.0001,0.30000000000000004,sgd,0
0.9426268696784973,0.010280871337954908,0.1912285715341568,256.0,0.0001,0.4,adam,0
0.9235064029693604,0.008172091439421613,0.3358417570590973,256.0,0.0001,0.4,sgd,0
0.9468264937400818,0.004945437826771878,0.17724237442016602,256.0,0.0001,0.5,adam,0
0.9242054462432862,0.00942727543011011,0.3446739435195923,256.0,0.0001,0.5,sgd,0
0.9449633121490478,0.004792770107371044,0.18743707239627838,256.0,0.0001,0.6,adam,0
0.9272379040718078,0.009262013401992397,0.3402189970016479,256.0,0.0001,0.6,sgd,0
0.9449595212936401,0.008412114154773574,0.18110601007938384,256.0,1e-05,0.1,adam,0
0.9211721420288086,0.013240041144837063,0.3515289962291718,256.0,1e-05,0.1,sgd,0
0.9486926555633545,0.004793462342738178,0.17458449602127074,256.0,1e-05,0.2,adam,0
0.9221061825752258,0.006915955514856174,0.3512036681175232,256.0,1e-05,0.2,sgd,0
0.9489257574081421,0.004280632184800832,0.17839862704277037,256.0,1e-05,0.30000000000000004,adam,0
0.9242067813873291,0.00917969260950111,0.34810956120491027,256.0,1e-05,0.30000000000000004,sgd,0
0.9479936361312866,0.00721302254859181,0.18062593638896943,256.0,1e-05,0.4,adam,0
0.9263033270835876,0.0070769959842192625,0.3465725004673004,256.0,1e-05,0.4,sgd,0
0.9465934038162231,0.005200156205057732,0.176800674200058,256.0,1e-05,0.5,adam,0
0.9302698254585267,0.010517281186326046,0.33964175581932066,256.0,1e-05,0.5,sgd,0
0.9454276204109192,0.0027298038963789566,0.1831887722015381,256.0,1e-05,0.6,adam,0
0.9253690361976623,0.013696907713839853,0.34033119678497314,256.0,1e-05,0.6,sgd,0
0.9465928435325622,0.0047142318428074195,0.18125605583190918,256.0,1e-06,0.1,adam,0
0.9223398089408874,0.007484756093919955,0.3536233603954315,256.0,1e-06,0.1,sgd,0
0.9482253670692444,0.004365046489522687,0.17678495943546296,256.0,1e-06,0.2,adam,0
0.9253701210021973,0.01436978091371613,0.35188684463500974,256.0,1e-06,0.2,sgd,0
0.9482261776924134,0.0035266203813698904,0.17870996296405792,256.0,1e-06,0.30000000000000004,adam,0
0.9260726809501648,0.010363527759996502,0.34382022023200987,256.0,1e-06,0.30000000000000004,sgd,0
0.9482261776924134,0.004029959854567399,0.17800432443618774,256.0,1e-06,0.4,adam,0
0.9242067813873291,0.01139773987441184,0.34203845262527466,256.0,1e-06,0.4,sgd,0
0.9477599859237671,0.0038770590237099593,0.1842324435710907,256.0,1e-06,0.5,adam,0
0.9242059826850891,0.008731953073864599,0.3358700335025787,256.0,1e-06,0.5,sgd,0
0.9470612287521363,0.0006016115804977634,0.1838573098182678,256.0,1e-06,0.6,adam,0
0.9298020124435424,0.007296453762060507,0.3425037682056427,256.0,1e-06,0.6,sgd,0
0.9433283567428589,0.004544986869031507,0.18346224427223207,512.0,1.0,0.1,adam,0
0.9291051506996155,0.010482446937225538,0.3379372000694275,512.0,1.0,0.1,sgd,0
0.9470593214035035,0.00436595881086734,0.17672324180603027,512.0,1.0,0.2,adam,0
0.9267714381217956,0.010205276224496013,0.3390581369400024,512.0,1.0,0.2,sgd,0
0.9491582989692688,0.004948247610174046,0.17864407300949098,512.0,1.0,0.30000000000000004,adam,0
0.92210453748703,0.011193697431082564,0.3475330710411072,512.0,1.0,0.30000000000000004,sgd,0
0.9456607222557067,0.0033729213771249047,0.1831871122121811,512.0,1.0,0.4,adam,0
0.9258384823799133,0.006631738271289594,0.33465834259986876,512.0,1.0,0.4,sgd,0
0.9465942263603211,0.0035806148053646814,0.1810775339603424,512.0,1.0,0.5,adam,0
0.9237373232841491,0.011692897063462883,0.33932737708091737,512.0,1.0,0.5,sgd,0
0.9486934542655945,0.0031366225081463873,0.17487708032131194,512.0,1.0,0.6,adam,0
0.9270031571388244,0.010563728433789556,0.3423768222332001,512.0,1.0,0.6,sgd,0
0.9491604685783386,0.007821773756448193,0.18112415969371795,512.0,0.1,0.1,adam,0
0.9263052463531494,0.014380601714335554,0.342104834318161,512.0,0.1,0.1,sgd,0
0.9493914127349854,0.00436445596897192,0.17683695256710052,512.0,0.1,0.2,adam,0
0.9256040453910828,0.011726357203098945,0.34381392002105715,512.0,0.1,0.2,sgd,0
0.9491580367088318,0.006719751309128159,0.17896396517753602,512.0,0.1,0.30000000000000004,adam,0
0.9232714056968689,0.009981190681155955,0.3515954315662384,512.0,0.1,0.30000000000000004,sgd,0
0.9461280107498169,0.0037989288004098894,0.18004813194274902,512.0,0.1,0.4,adam,0
0.9214055061340332,0.011024264796206993,0.33918283581733705,512.0,0.1,0.4,sgd,0
0.9463600158691406,0.005234893431218576,0.18157188296318055,512.0,0.1,0.5,adam,0
0.926069688796997,0.011075068197626315,0.3543017268180847,512.0,0.1,0.5,sgd,0
0.9486915707588196,0.005081686879192689,0.17831602990627288,512.0,0.1,0.6,adam,0
0.9235069513320923,0.005931834758709471,0.3423303127288818,512.0,0.1,0.6,sgd,0
0.9479922652244568,0.005162454853766649,0.1756395161151886,512.0,0.01,0.1,adam,0
0.9230393886566162,0.01216793899641094,0.347100043296814,512.0,0.01,0.1,sgd,0
0.9475274205207824,0.004177525444953419,0.17859076857566833,512.0,0.01,0.2,adam,0
0.9251386523246765,0.00666523717790071,0.3401349544525146,512.0,0.01,0.2,sgd,0
0.9484601020812988,0.0021541778026461884,0.18011667728424072,512.0,0.01,0.30000000000000004,adam,0
0.9239739775657654,0.0065291805657129234,0.3422927737236023,512.0,0.01,0.30000000000000004,sgd,0
0.9461285591125488,0.0032496396910545993,0.17725978195667266,512.0,0.01,0.4,adam,0
0.922105896472931,0.012292631819528443,0.35496256947517396,512.0,0.01,0.4,sgd,0
0.9456618189811706,0.003272286674917993,0.18492755591869353,512.0,0.01,0.5,adam,0
0.9256064772605896,0.012054445200646746,0.35454819202423093,512.0,0.01,0.5,sgd,0
0.948458731174469,0.004991212460662851,0.1842072129249573,512.0,0.01,0.6,adam,0
0.9279369354248047,0.007829209274239012,0.33640021085739136,512.0,0.01,0.6,sgd,0
0.9472932457923889,0.004280745306748485,0.18095499277114868,512.0,0.001,0.1,adam,0
0.927236819267273,0.011184341472597044,0.35304056406021117,512.0,0.001,0.1,sgd,0
0.9463597416877747,0.005733802387269756,0.18302767872810363,512.0,0.001,0.2,adam,0
0.9246721625328064,0.011586341764818434,0.34507137537002563,512.0,0.001,0.2,sgd,0
0.9451947927474975,0.00355354333640617,0.18143815398216248,512.0,0.001,0.30000000000000004,adam,0
0.9228079199790955,0.007744898037890482,0.3478365659713745,512.0,0.001,0.30000000000000004,sgd,0
0.9475271582603455,0.00246306670989047,0.17766942083835602,512.0,0.001,0.4,adam,0
0.9239717960357666,0.007625463035231625,0.3434048116207123,512.0,0.001,0.4,sgd,0
0.9493916869163513,0.0041697614904431515,0.17710597813129425,512.0,0.001,0.5,adam,0
0.9279374718666077,0.010071536615306567,0.3408873021602631,512.0,0.001,0.5,sgd,0
0.9472916007041932,0.005761517968671059,0.18088859617710112,512.0,0.001,0.6,adam,0
0.9260704994201661,0.0107643407811976,0.33961050510406493,512.0,0.001,0.6,sgd,0
0.9477591633796691,0.004767223022595558,0.1788327842950821,512.0,0.0001,0.1,adam,0
0.9265364408493042,0.009858828434119865,0.33719229102134707,512.0,0.0001,0.1,sgd,0
