avg_acc_fold,std_acc_fold,avg_loss_fold,num_units_in_layer1,num_units_in_layer2,num_units_in_layer3,l2_regulizer,dropout_rate,optimizer,num_layers
0.8461859941482544,0.01210319298953693,0.4469869613647461,512.0,128.0,128.0,1e-06,0.6,sgd,2
0.5962382555007935,0.01016541816602605,0.6748180866241456,512.0,256.0,64.0,1.0,0.1,adam,2
0.5962382555007935,0.01016541816602605,5.170458507537842,512.0,256.0,64.0,1.0,0.1,sgd,2
0.5962382555007935,0.01016541816602605,0.6748871326446533,512.0,256.0,64.0,1.0,0.2,adam,2
0.5962382555007935,0.01016541816602605,5.173292636871338,512.0,256.0,64.0,1.0,0.2,sgd,2
0.5962382555007935,0.01016541816602605,0.6747763276100158,512.0,256.0,64.0,1.0,0.30000000000000004,adam,2
0.5962382555007935,0.01016541816602605,5.17658805847168,512.0,256.0,64.0,1.0,0.30000000000000004,sgd,2
0.5962382555007935,0.01016541816602605,0.6748228669166565,512.0,256.0,64.0,1.0,0.4,adam,2
0.5962382555007935,0.01016541816602605,5.175198936462403,512.0,256.0,64.0,1.0,0.4,sgd,2
0.5962382555007935,0.01016541816602605,0.6747448444366455,512.0,256.0,64.0,1.0,0.5,adam,2
0.5962382555007935,0.01016541816602605,5.172631072998047,512.0,256.0,64.0,1.0,0.5,sgd,2
0.5962382555007935,0.01016541816602605,0.6748094201087952,512.0,256.0,64.0,1.0,0.6,adam,2
0.5962382555007935,0.01016541816602605,5.174505138397217,512.0,256.0,64.0,1.0,0.6,sgd,2
0.8927899599075317,0.011721877121073133,0.39406382441520693,512.0,256.0,64.0,0.1,0.1,adam,2
0.7510971784591675,0.06989463464663308,17.12167320251465,512.0,256.0,64.0,0.1,0.1,sgd,2
0.8806687593460083,0.030019943217425713,0.3992603361606598,512.0,256.0,64.0,0.1,0.2,adam,2
0.7408568382263183,0.042926243526260344,16.770952415466308,512.0,256.0,64.0,0.1,0.2,sgd,2
0.9030303239822388,0.00967677123311693,0.3641187369823456,512.0,256.0,64.0,0.1,0.30000000000000004,adam,2
0.716823399066925,0.054448878618167634,17.138133811950684,512.0,256.0,64.0,0.1,0.30000000000000004,sgd,2
0.9065830707550049,0.008322802997717002,0.36901127099990844,512.0,256.0,64.0,0.1,0.4,adam,2
0.6794148445129394,0.06771741074396476,23.4244665145874,512.0,256.0,64.0,0.1,0.4,sgd,2
0.8879832744598388,0.013821575468721321,0.42384907603263855,512.0,256.0,64.0,0.1,0.5,adam,2
0.6380355358123779,0.04009380037490113,30.109663581848146,512.0,256.0,64.0,0.1,0.5,sgd,2
0.8842215418815613,0.012370858578431667,0.42168096303939817,512.0,256.0,64.0,0.1,0.6,adam,2
0.6098223686218261,0.019499680742192216,40.12722320556641,512.0,256.0,64.0,0.1,0.6,sgd,2
0.9061651110649109,0.010643951640180666,0.29421318173408506,512.0,256.0,64.0,0.01,0.1,adam,2
0.8670846343040466,0.011511328599719888,6.213611030578614,512.0,256.0,64.0,0.01,0.1,sgd,2
0.905329167842865,0.011534076532781424,0.2995817244052887,512.0,256.0,64.0,0.01,0.2,adam,2
0.8595611214637756,0.00865719427551831,6.224572467803955,512.0,256.0,64.0,0.01,0.2,sgd,2
0.9057471275329589,0.016553515472979858,0.31215346455574033,512.0,256.0,64.0,0.01,0.30000000000000004,adam,2
0.8252873539924621,0.06712791816394273,6.4540660858154295,512.0,256.0,64.0,0.01,0.30000000000000004,sgd,2
0.9059561252593994,0.013430517436948959,0.3099666953086853,512.0,256.0,64.0,0.01,0.4,adam,2
0.8169278979301453,0.08376262789599624,6.468910217285156,512.0,256.0,64.0,0.01,0.4,sgd,2
0.909299886226654,0.006248669742008625,0.3038679301738739,512.0,256.0,64.0,0.01,0.5,adam,2
0.8054336428642273,0.07533199824971117,6.481139659881592,512.0,256.0,64.0,0.01,0.5,sgd,2
0.9149425268173218,0.01268808034431549,0.29511685371398927,512.0,256.0,64.0,0.01,0.6,adam,2
0.8361546635627747,0.015291750996367807,6.288360214233398,512.0,256.0,64.0,0.01,0.6,sgd,2
0.9220480561256409,0.009567843947320158,0.25393291413784025,512.0,256.0,64.0,0.001,0.1,adam,2
0.8612330079078674,0.013566420064825354,1.0767807960510254,512.0,256.0,64.0,0.001,0.1,sgd,2
0.9074190139770508,0.016595678546287008,0.3111424446105957,512.0,256.0,64.0,0.001,0.2,adam,2
0.8635318517684937,0.012601725674085117,1.0779659032821656,512.0,256.0,64.0,0.001,0.2,sgd,2
0.9136886119842529,0.0077803567818641155,0.28685843348503115,512.0,256.0,64.0,0.001,0.30000000000000004,adam,2
0.8282131552696228,0.05912357277631226,1.135314679145813,512.0,256.0,64.0,0.001,0.30000000000000004,sgd,2
0.9134796261787415,0.008525024269374121,0.28205453753471377,512.0,256.0,64.0,0.001,0.4,adam,2
0.8564263343811035,0.009289918188312455,1.0951876401901246,512.0,256.0,64.0,0.001,0.4,sgd,2
0.901776385307312,0.023965192326472838,0.2973023295402527,512.0,256.0,64.0,0.001,0.5,adam,2
0.8530825495719909,0.013872040251965279,1.11452157497406,512.0,256.0,64.0,0.001,0.5,sgd,2
0.9107627987861633,0.0069186886045977175,0.28133710026741027,512.0,256.0,64.0,0.001,0.6,adam,2
0.7655172348022461,0.10003138517765534,1.2134901523590087,512.0,256.0,64.0,0.001,0.6,sgd,2
0.9278996825218201,0.009891036260350521,0.24215703904628755,512.0,256.0,64.0,0.0001,0.1,adam,2
0.8704284071922302,0.017195400471817467,0.43228906989097593,512.0,256.0,64.0,0.0001,0.1,sgd,2
0.9193312406539917,0.011396948986255238,0.24147155582904817,512.0,256.0,64.0,0.0001,0.2,adam,2
0.8626959204673768,0.010750122504807018,0.44592960476875304,512.0,256.0,64.0,0.0001,0.2,sgd,2
0.9210031390190124,0.011796176271657563,0.23381698429584502,512.0,256.0,64.0,0.0001,0.30000000000000004,adam,2
0.8560083627700805,0.00987778682033342,0.46298748254776,512.0,256.0,64.0,0.0001,0.30000000000000004,sgd,2
0.9118077278137207,0.013521281588289103,0.24556244015693665,512.0,256.0,64.0,0.0001,0.4,adam,2
0.8555903911590577,0.012030794602568787,0.4699093341827393,512.0,256.0,64.0,0.0001,0.4,sgd,2
0.9218390703201294,0.007575588173597275,0.23705987334251405,512.0,256.0,64.0,0.0001,0.5,adam,2
0.8112852692604064,0.08257634086755111,0.5280966937541962,512.0,256.0,64.0,0.0001,0.5,sgd,2
0.9109717845916748,0.01660619861217208,0.26087382435798645,512.0,256.0,64.0,0.0001,0.6,adam,2
0.7876697897911071,0.09484714771753984,0.5604671597480774,512.0,256.0,64.0,0.0001,0.6,sgd,2
0.9147335410118103,0.017948520029380563,0.2640147089958191,512.0,256.0,64.0,1e-05,0.1,adam,2
0.856217336654663,0.011906712405797165,0.3774953901767731,512.0,256.0,64.0,1e-05,0.1,sgd,2
0.912852656841278,0.010851201927587687,0.22711385190486907,512.0,256.0,64.0,1e-05,0.2,adam,2
0.8629049062728882,0.008601506676357002,0.3872410237789154,512.0,256.0,64.0,1e-05,0.2,sgd,2
0.9228840112686157,0.010967317404878383,0.20682591199874878,512.0,256.0,64.0,1e-05,0.30000000000000004,adam,2
0.8633228778839112,0.013550318161927002,0.39406373500823977,512.0,256.0,64.0,1e-05,0.30000000000000004,sgd,2
0.920794153213501,0.014694581369520354,0.22725487649440765,512.0,256.0,64.0,1e-05,0.4,adam,2
0.8572622776031494,0.012196645023838869,0.4148090183734894,512.0,256.0,64.0,1e-05,0.4,sgd,2
0.913688600063324,0.019103693914243373,0.2287691831588745,512.0,256.0,64.0,1e-05,0.5,adam,2
0.8541274666786194,0.010420019638079106,0.41894798874855044,512.0,256.0,64.0,1e-05,0.5,sgd,2
0.921212112903595,0.009771101203794562,0.21117151975631715,512.0,256.0,64.0,1e-05,0.6,adam,2
0.7910135984420776,0.08172678169509896,0.49408238530159,512.0,256.0,64.0,1e-05,0.6,sgd,2
0.9184952974319458,0.011350870869789111,0.22902517914772033,512.0,256.0,64.0,1e-06,0.1,adam,2
0.8618599891662597,0.01305787669633233,0.3721079170703888,512.0,256.0,64.0,1e-06,0.1,sgd,2
0.8996865153312683,0.040776463023547586,0.2785879671573639,512.0,256.0,64.0,1e-06,0.2,adam,2
0.8585162043571473,0.006562310941351909,0.37018906474113467,512.0,256.0,64.0,1e-06,0.2,sgd,2
0.920794141292572,0.010225401344255088,0.20880860090255737,512.0,256.0,64.0,1e-06,0.30000000000000004,adam,2
0.8595611214637756,0.011129389555381062,0.38044878244400027,512.0,256.0,64.0,1e-06,0.30000000000000004,sgd,2
0.9170323848724365,0.010461864297111658,0.23134732246398926,512.0,256.0,64.0,1e-06,0.4,adam,2
0.8616509914398194,0.010770395126830371,0.39857789874076843,512.0,256.0,64.0,1e-06,0.4,sgd,2
0.9138975977897644,0.01827405732022177,0.21910867393016814,512.0,256.0,64.0,1e-06,0.5,adam,2
0.811912226676941,0.08441601331412862,0.45589399337768555,512.0,256.0,64.0,1e-06,0.5,sgd,2
0.917241370677948,0.016274119667457097,0.21658771932125093,512.0,256.0,64.0,1e-06,0.6,adam,2
