avg_acc_fold,std_acc_fold,avg_loss_fold,num_units_in_layer1,num_units_in_layer2,num_units_in_layer3,l2_regulizer,dropout_rate,optimizer,num_layers
0.8635318756103516,0.012636326489710095,0.9473188400268555,512.0,128.0,128.0,0.001,0.30000000000000004,sgd,2
0.9130616426467896,0.009071071560693237,0.2802574813365936,512.0,128.0,128.0,0.001,0.4,adam,2
0.852664589881897,0.005646485530031431,0.9642008662223815,512.0,128.0,128.0,0.001,0.4,sgd,2
0.9122257113456727,0.004019940824666254,0.27850107550621034,512.0,128.0,128.0,0.001,0.5,adam,2
0.8399163961410523,0.008925464690974765,1.0002348303794861,512.0,128.0,128.0,0.001,0.5,sgd,2
0.9153604984283448,0.005076267209188143,0.272535914182663,512.0,128.0,128.0,0.001,0.6,adam,2
0.8443051218986511,0.011195892774546485,1.014472246170044,512.0,128.0,128.0,0.001,0.6,sgd,2
0.9126436829566955,0.015380033094199611,0.27753505408763884,512.0,128.0,128.0,0.0001,0.1,adam,2
0.8622779369354248,0.01485716519610114,0.4343299031257629,512.0,128.0,128.0,0.0001,0.1,sgd,2
0.9191222548484802,0.012549626026001359,0.2522712677717209,512.0,128.0,128.0,0.0001,0.2,adam,2
0.8631138920783996,0.006164211832226173,0.4302677512168884,512.0,128.0,128.0,0.0001,0.2,sgd,2
0.9103448271751404,0.00880227255757732,0.26156256198883054,512.0,128.0,128.0,0.0001,0.30000000000000004,adam,2
0.8583072185516357,0.011400788817834438,0.4472320258617401,512.0,128.0,128.0,0.0001,0.30000000000000004,sgd,2
0.909717857837677,0.023612682273188898,0.26856411099433897,512.0,128.0,128.0,0.0001,0.4,adam,2
0.8549634456634522,0.012615587973195804,0.4570945978164673,512.0,128.0,128.0,0.0001,0.4,sgd,2
0.916823399066925,0.012339056472601154,0.2376497507095337,512.0,128.0,128.0,0.0001,0.5,adam,2
0.8478578925132751,0.008631922305054078,0.47761504650115966,512.0,128.0,128.0,0.0001,0.5,sgd,2
0.9166144251823425,0.011492351792147224,0.23515770733356475,512.0,128.0,128.0,0.0001,0.6,adam,2
0.7159874677658081,0.11344017175393174,0.6046613812446594,512.0,128.0,128.0,0.0001,0.6,sgd,2
0.9084639430046082,0.03683500685781546,0.2965582400560379,512.0,128.0,128.0,1e-05,0.1,adam,2
0.856635320186615,0.006654811630839284,0.37975329756736753,512.0,128.0,128.0,1e-05,0.1,sgd,2
0.9118077397346497,0.02268826663093538,0.271937295794487,512.0,128.0,128.0,1e-05,0.2,adam,2
0.8645768165588379,0.014275475561408365,0.3794038712978363,512.0,128.0,128.0,1e-05,0.2,sgd,2
0.9214211225509643,0.015277465844834205,0.2339206427335739,512.0,128.0,128.0,1e-05,0.30000000000000004,adam,2
0.8576802492141724,0.011511337905887495,0.3971890091896057,512.0,128.0,128.0,1e-05,0.30000000000000004,sgd,2
0.9256008267402649,0.010009568197928975,0.2045911580324173,512.0,128.0,128.0,1e-05,0.4,adam,2
0.8568442821502685,0.016402437524583372,0.40360756516456603,512.0,128.0,128.0,1e-05,0.4,sgd,2
0.9187042713165283,0.010623431632512654,0.21679043769836426,512.0,128.0,128.0,1e-05,0.5,adam,2
0.8547544360160828,0.006899718971372409,0.42698922753334045,512.0,128.0,128.0,1e-05,0.5,sgd,2
0.9090909123420715,0.021137608085489402,0.23247706294059753,512.0,128.0,128.0,1e-05,0.6,adam,2
0.7009404420852661,0.11776788089903135,0.5615083515644074,512.0,128.0,128.0,1e-05,0.6,sgd,2
0.9019853830337524,0.035842234615884455,0.29632786512374876,512.0,128.0,128.0,1e-06,0.1,adam,2
0.8589341640472412,0.014174157919396656,0.3782987356185913,512.0,128.0,128.0,1e-06,0.1,sgd,2
0.9264367818832397,0.01130461243119543,0.2029913991689682,512.0,128.0,128.0,1e-06,0.2,adam,2
0.8654127478599548,0.0130746060358063,0.3813460826873779,512.0,128.0,128.0,1e-06,0.2,sgd,2
0.9270637273788452,0.01338818847663385,0.2061672478914261,512.0,128.0,128.0,1e-06,0.30000000000000004,adam,2
0.8597701072692872,0.004148249794874975,0.3892005205154419,512.0,128.0,128.0,1e-06,0.30000000000000004,sgd,2
0.9249738812446594,0.01750252849578737,0.2146353989839554,512.0,128.0,128.0,1e-06,0.4,adam,2
0.8102403402328491,0.09340218842992365,0.44289529919624326,512.0,128.0,128.0,1e-06,0.4,sgd,2
0.9170323967933655,0.015507305946924642,0.21078724563121795,512.0,128.0,128.0,1e-06,0.5,adam,2
0.8507836937904358,0.011125451575090022,0.4201046586036682,512.0,128.0,128.0,1e-06,0.5,sgd,2
0.9174503684043884,0.017220799097385418,0.20793341398239135,512.0,128.0,128.0,1e-06,0.6,adam,2
