avg_acc_fold,std_acc_fold,avg_loss_fold,num_units_in_layer1,num_units_in_layer2,num_units_in_layer3,l2_regulizer,dropout_rate,optimizer,num_layers
0.917241382598877,0.010561573905244358,0.27584406137466433,256.0,256.0,128.0,0.001,0.30000000000000004,adam,2
0.7979101300239563,0.08806141425820062,0.984070646762848,256.0,256.0,128.0,0.001,0.30000000000000004,sgd,2
0.912852668762207,0.00691867672181466,0.2805554986000061,256.0,256.0,128.0,0.001,0.4,adam,2
0.8430512070655822,0.014257106709858223,0.9504224419593811,256.0,256.0,128.0,0.001,0.4,sgd,2
0.9143155813217163,0.010152530737521275,0.27796900272369385,256.0,256.0,128.0,0.001,0.5,adam,2
0.7987460970878602,0.08243078122964181,1.0075814604759217,256.0,256.0,128.0,0.001,0.5,sgd,2
0.9118077158927917,0.012070654119250967,0.2753433078527451,256.0,256.0,128.0,0.001,0.6,adam,2
0.728317654132843,0.1005852356856125,1.0674468278884888,256.0,256.0,128.0,0.001,0.6,sgd,2
0.91640545129776,0.015300316304113062,0.2547502666711807,256.0,256.0,128.0,0.0001,0.1,adam,2
0.8543364644050598,0.014488051357897113,0.44841466546058656,256.0,256.0,128.0,0.0001,0.1,sgd,2
0.9136886239051819,0.012773840325267261,0.2660961657762527,256.0,256.0,128.0,0.0001,0.2,adam,2
0.8535005331039429,0.014515150499172083,0.44829087853431704,256.0,256.0,128.0,0.0001,0.2,sgd,2
0.924764895439148,0.006575609485570289,0.24261362850666046,256.0,256.0,128.0,0.0001,0.30000000000000004,adam,2
0.8499477505683899,0.017266372550808564,0.46994768381118773,256.0,256.0,128.0,0.0001,0.30000000000000004,sgd,2
0.9224660396575928,0.004353752222097118,0.22906187772750855,256.0,256.0,128.0,0.0001,0.4,adam,2
0.8382445216178894,0.016394444233072902,0.48559044003486634,256.0,256.0,128.0,0.0001,0.4,sgd,2
0.9201671957969666,0.009453041524979819,0.22780482172966005,256.0,256.0,128.0,0.0001,0.5,adam,2
0.8374085664749146,0.014366956443760041,0.5014752447605133,256.0,256.0,128.0,0.0001,0.5,sgd,2
0.908881938457489,0.0030572224017864414,0.25261350274086,256.0,256.0,128.0,0.0001,0.6,adam,2
0.7398119091987609,0.09738632046071764,0.5894755125045776,256.0,256.0,128.0,0.0001,0.6,sgd,2
0.9260188102722168,0.014056556830628899,0.24100292921066285,256.0,256.0,128.0,1e-05,0.1,adam,2
0.8509927034378052,0.014229499517634957,0.40291340947151183,256.0,256.0,128.0,1e-05,0.1,sgd,2
0.9205851674079895,0.01414330414297315,0.24539587199687957,256.0,256.0,128.0,1e-05,0.2,adam,2
0.8516196250915528,0.010386432893781687,0.4150562763214111,256.0,256.0,128.0,1e-05,0.2,sgd,2
0.9153605103492737,0.010130997226048977,0.25116926729679107,256.0,256.0,128.0,1e-05,0.30000000000000004,adam,2
