avg_acc_fold,std_acc_fold,avg_loss_fold,num_units_in_layer1,num_units_in_layer2,num_units_in_layer3,l2_regulizer,dropout_rate,optimizer,num_layers
0.9047021985054016,0.012906503640856963,0.31048213243484496,512.0,128.0,128.0,0.01,0.4,adam,2
0.860606062412262,0.010482696539267061,5.117104339599609,512.0,128.0,128.0,0.01,0.4,sgd,2
0.9036572694778442,0.013485705733353313,0.3127531111240387,512.0,128.0,128.0,0.01,0.5,adam,2
0.7987460851669311,0.09303910332105549,5.3286452293396,512.0,128.0,128.0,0.01,0.5,sgd,2
0.9095088958740234,0.01708838720201018,0.3098130464553833,512.0,128.0,128.0,0.01,0.6,adam,2
0.7983281016349792,0.09118372423595085,5.3444853782653805,512.0,128.0,128.0,0.01,0.6,sgd,2
0.9174503564834595,0.00828070975209557,0.27611346244812013,512.0,128.0,128.0,0.001,0.1,adam,2
0.8670846343040466,0.013306368914114387,0.9312466144561767,512.0,128.0,128.0,0.001,0.1,sgd,2
0.9067920565605163,0.011105805782590484,0.2941213309764862,512.0,128.0,128.0,0.001,0.2,adam,2
0.8585161924362182,0.013407742054219263,0.9488937854766846,512.0,128.0,128.0,0.001,0.2,sgd,2
0.9086729288101196,0.009499114774837655,0.27946790456771853,512.0,128.0,128.0,0.001,0.30000000000000004,adam,2
